env_size,epsilon,decay,gamma,alpha,all_rewards,min_reward,max_reward,mean_reward,var_reward,all_turns_elapsed,min_turns_elapsed,max_turns_elapsed,mean_turns_elapsed,var_turns_elapsed,mean_ending_epsilon
10,0.8,0.7,0.8,0.02,"[-4261, -4802, -1433, -1182, -805, -3019, -1088, -3240, -167, -634, -536, -934, -1503, -442, -695, -254, -2294, -532, -113, -2812, -197, -51, -1327, -2529, -121, -110, 29, -986, -120, -3, -45, -993, -12, 37, -204, -481, -208, -689, -1406, 19, -18, -346, -454, 73, -60, -275, -97, -13, 30, -1385, -117, -5, -982, -4, 14, -206, -14, 49, -295, -257, -219, -100, -14, -688, -234, -27, 4, -416, 63, -48, -9, -242, 30, 0, -61, -14, 54, -275, -1353, -80, -99, 9, -836, -66, -138, 30, -65, -136, -113, 12, -310, -369, -52, -118, 49, -23, -98, -43, -193, -2229]",-4802,73,-529.22,902.3755934199463,"[877, 1016, 339, 277, 212, 622, 242, 734, 59, 156, 143, 221, 357, 116, 179, 75, 530, 142, 49, 591, 70, 31, 282, 538, 54, 49, 13, 216, 47, 24, 31, 216, 22, 16, 70, 127, 63, 161, 338, 21, 26, 94, 133, 11, 34, 70, 43, 30, 18, 313, 57, 30, 255, 31, 28, 66, 26, 13, 85, 90, 78, 49, 31, 181, 77, 30, 24, 123, 15, 32, 26, 75, 17, 29, 37, 29, 13, 95, 318, 41, 46, 20, 190, 39, 59, 18, 41, 49, 50, 20, 91, 105, 39, 52, 15, 26, 52, 34, 63, 483]",11,1016,135.91,186.47091435395492,0.09411919999999997
10,0.8,0.7,0.8,0.02,"[-202, -602, 50, -68, -45, -70, -38, -46, -108, -807, -27, 50, 37, -84, -43, 31, -37, 17, 2, -637, 37, -188, -448, -165, 51, -101, -9, -688, 22, 42, 33, 2, 39, -68, -72, -101, 13, -179, 39, -124, -66, -19, 54, 51, 23, -20, 36, 51, -4, -24, 41, -53, -24, 50, -29, 53, 59, 37, -621, 45, -218, -14, -154, -424, 19, -80, -87, 24, 55, -47, -31, -42, -6, -101, -637, -432, 55, -18, 34, 17, 11, 30, 45, -70, -17, 50, -438, 49, 29, 27, 41, -707, 39, 5, 50, -38, -22, -8, 41, -97]",-807,59,-79.19,193.11808278874352,"[78, 152, 15, 38, 34, 42, 30, 37, 45, 193, 30, 16, 17, 44, 42, 17, 32, 23, 24, 180, 17, 70, 131, 70, 14, 46, 29, 177, 18, 16, 22, 25, 19, 34, 37, 44, 28, 74, 17, 48, 40, 32, 13, 15, 18, 33, 19, 16, 27, 28, 15, 34, 32, 17, 28, 16, 13, 17, 167, 16, 85, 28, 54, 101, 20, 32, 46, 20, 14, 35, 28, 27, 26, 49, 182, 122, 12, 26, 18, 20, 21, 23, 17, 33, 26, 17, 121, 14, 19, 16, 20, 202, 16, 22, 16, 40, 31, 26, 16, 47]",12,202,43.09,43.920404142038585,0.09411919999999997
10,0.8,0.7,0.8,0.02,"[47, 5, 47, 31, -134, -147, 43, 40, -94, 8, 28, 44, 14, -21, -112, -751, -66, 54, -461, 39, 30, 26, 22, -89, -19, 73, -44, 60, 49, 67, 37, -324, 2, -76, -19, -174, 41, -139, -285, 24, -55, 21, 23, 30, 30, -349, -94, 2, -250, 39, 23, 49, -25, 28, 58, 66, -27, -70, -140, -21, -3, 20, 61, -61, 63, 12, 51, 31, 59, 40, -56, 2, 49, 29, 3, -56, 48, 30, -146, -48, 3, 32, 8, 44, -63, 47, -14, 28, -31, 66, -5, 17, 24, 51, 28, 52, -40, 14, 54, 49]",-751,73,-22.94,118.50382441086026,"[14, 20, 16, 20, 59, 61, 16, 15, 40, 29, 19, 18, 25, 31, 58, 204, 40, 13, 133, 18, 19, 21, 22, 47, 29, 11, 30, 14, 13, 14, 18, 87, 24, 40, 32, 63, 22, 53, 83, 20, 30, 21, 19, 18, 18, 101, 46, 19, 93, 17, 18, 14, 39, 16, 13, 14, 29, 40, 48, 32, 27, 20, 13, 37, 11, 24, 12, 20, 15, 14, 40, 25, 18, 20, 27, 37, 14, 20, 67, 30, 26, 18, 27, 15, 44, 14, 29, 18, 31, 12, 26, 19, 18, 15, 23, 16, 33, 22, 12, 13]",11,204,30.78,27.129533722495122,0.09411919999999997
10,0.8,0.7,0.8,0.02,"[-62, 52, 22, 7, 64, 12, 67, 35, 44, 60, 61, 37, 27, 14, 45, -25, 32, 67, 68, -21, 38, -10, -8, 54, -312, -13, 1, 38, 30, -184, 43, -7, 24, 68, 50, 36, -80, -132, 23, 36, -1, -15, 50, 59, 37, 9, 33, 24, 42, 18, 41, -20, 4, 49, 59, 62, -18, 10, 56, 13, -22, -16, -165, 33, 47, -29, 50, 2, 6, 12, -85, 49, -272, 50, -107, 45, 51, 56, -6, -20, 56, -103, 7, 49, 66, -72, 8, 69, 52, 57, 59, 40, -30, 39, 27, 34, 64, 39, 40, -14]",-312,69,9.79,65.40876011666938,"[42, 14, 22, 31, 13, 18, 13, 17, 18, 13, 13, 18, 19, 27, 20, 31, 16, 12, 14, 28, 20, 27, 24, 13, 104, 29, 22, 19, 16, 52, 15, 26, 22, 13, 13, 19, 41, 58, 19, 14, 24, 26, 15, 15, 16, 20, 18, 21, 16, 18, 19, 26, 24, 16, 13, 14, 23, 22, 13, 23, 22, 31, 67, 16, 17, 33, 14, 23, 25, 18, 40, 16, 72, 16, 50, 20, 13, 15, 30, 30, 14, 52, 20, 16, 14, 44, 25, 12, 13, 12, 14, 18, 30, 22, 22, 18, 13, 18, 17, 30]",12,104,23.39,14.117290816583754,0.09411919999999997
10,0.8,0.7,0.8,0.02,"[4, 57, 39, 47, -18, 67, -38, -9, 34, 7, 22, 33, 5, 15, 62, 55, 22, -5, 23, -30, -59, -56, 3, 0, 24, 36, 34, 42, 24, 62, -2, 65, 37, 39, 26, 40, 3, 34, 25, 51, 19, 11, 12, -2, 17, 45, -44, 59, 50, 11, -6, 64, 23, 46, -82, 44, 1, 62, 58, -11, 17, 43, 26, 39, 52, 8, 59, 54, 47, 6, 37, 42, 25, 57, 36, 3, -61, 19, -24, 9, 64, 39, -7, 12, -11, 31, 38, 17, 46, 11, 12, 14, 4, 20, 24, 20, 40, 62, 65, 57]",-82,67,22.49,30.375811100281748,"[25, 12, 17, 14, 31, 14, 37, 29, 21, 24, 21, 20, 24, 21, 14, 14, 17, 29, 21, 25, 33, 27, 28, 26, 18, 17, 16, 16, 30, 12, 31, 12, 17, 17, 22, 17, 25, 21, 20, 15, 22, 25, 21, 29, 24, 17, 37, 13, 15, 25, 32, 14, 23, 14, 43, 13, 24, 13, 11, 24, 23, 16, 20, 20, 15, 23, 14, 15, 13, 21, 17, 15, 20, 15, 19, 27, 35, 23, 28, 25, 14, 18, 29, 27, 27, 20, 17, 19, 13, 25, 25, 25, 28, 20, 21, 26, 15, 12, 12, 14]",11,43,21.0,6.566582063752802,0.09411919999999997
10,0.8,0.7,0.8,0.02,"[61, 65, 17, 58, 9, 42, -21, 32, 46, 51, -30, 35, 29, 19, -7, 38, 53, 54, -64, 48, 35, 32, 46, 63, -24, 55, -5, 4, 47, 12, 43, 40, 24, -51, 20, 48, -8, 21, -20, 22, 46, 45, 42, 29, 17, -111, 63, -24, 8, 43, 33, 4, 32, 57, -36, 26, 9, 32, 2, -42, 54, 33, -13, 43, 40, 25, 50, 23, 14, 55, 47, 54, 30, 34, 50, 52, 53, 18, 36, 27, -12, 21, -36, 33, -39, 28, 60, 25, 47, -209, 51, 42, 8, -27, 20, 17, 11, -38, -101, 4]",-209,65,18.44,41.07464424678563,"[11, 14, 23, 15, 23, 15, 28, 15, 15, 16, 28, 15, 16, 24, 23, 16, 14, 15, 53, 16, 18, 15, 17, 11, 33, 15, 27, 24, 15, 23, 16, 16, 19, 30, 22, 14, 28, 19, 26, 24, 15, 15, 16, 25, 18, 45, 13, 32, 26, 16, 20, 24, 18, 14, 32, 17, 24, 17, 25, 36, 13, 19, 27, 15, 16, 19, 13, 20, 22, 15, 14, 13, 20, 22, 16, 15, 14, 26, 17, 16, 26, 18, 40, 18, 31, 19, 15, 20, 18, 70, 16, 17, 27, 30, 23, 28, 23, 31, 39, 24]",11,70,21.4,8.892693630166285,0.09411919999999997
10,0.8,0.7,0.8,0.02,"[40, 69, 36, 57, 25, 68, 42, 34, 35, 67, 6, -56, 38, -11, -8, 22, 47, 75, 38, 41, 61, 16, 27, 60, 7, 57, 32, 64, 50, -6, 12, 15, 69, -7, -29, 7, 32, 14, 6, 69, 57, 32, 37, -16, 29, 19, 27, 33, 64, 47, 3, 41, 47, 65, 60, 35, 5, 38, -10, 56, 14, 61, 34, -52, 43, 27, 55, 5, 53, 56, 6, 39, 33, 52, 59, 19, 45, 56, 33, 52, 61, 54, 0, -56, 21, 44, 14, 40, 1, 65, 13, -22, 48, 56, 24, 35, 5, 57, 0, 36]",-56,75,30.76,28.06603641414298,"[15, 13, 20, 14, 23, 11, 15, 20, 20, 12, 21, 36, 18, 29, 29, 23, 16, 12, 19, 15, 12, 22, 19, 11, 24, 14, 16, 15, 14, 27, 24, 23, 10, 32, 32, 24, 21, 24, 22, 10, 14, 19, 16, 25, 20, 24, 15, 19, 13, 16, 26, 15, 20, 12, 14, 17, 26, 18, 35, 19, 25, 14, 21, 35, 21, 18, 13, 20, 14, 19, 22, 14, 18, 17, 15, 19, 16, 15, 16, 12, 13, 16, 25, 37, 20, 19, 25, 16, 26, 12, 20, 29, 14, 12, 22, 19, 23, 16, 25, 20]",10,37,19.33,6.013410014293055,0.09411919999999997
10,0.8,0.7,0.8,0.02,"[27, 64, 47, -19, 20, 36, 51, 37, 47, 29, 53, 45, 47, 31, 43, 71, 59, 2, 46, 15, 68, 27, 46, 22, 47, -20, 36, 39, 62, 3, 22, 47, 56, 16, 31, 58, 23, 16, -16, 19, -6, 64, 65, 7, 67, 54, 55, 5, 47, 49, 13, 25, 4, 60, 54, 51, 60, 11, 33, -5, 44, 44, 33, 49, 49, -5, -9, -10, 50, 45, 18, 68, 44, 63, 38, -8, 45, 25, 0, 10, 57, 24, 52, 47, -8, 28, 53, 38, 44, -6, -9, 16, 67, -7, 32, 34, 37, 34, 52, 26]",-20,71,32.7,23.570108188126756,"[21, 12, 18, 27, 24, 18, 15, 16, 17, 18, 14, 20, 17, 19, 18, 12, 15, 27, 14, 21, 10, 22, 15, 22, 15, 33, 15, 14, 13, 27, 22, 21, 14, 25, 23, 14, 19, 22, 27, 23, 25, 13, 12, 25, 13, 15, 13, 31, 18, 14, 21, 18, 22, 13, 14, 16, 12, 22, 20, 24, 19, 18, 18, 16, 15, 31, 25, 24, 15, 16, 23, 11, 16, 11, 14, 27, 19, 24, 26, 27, 14, 22, 14, 14, 23, 20, 16, 18, 15, 27, 27, 24, 12, 27, 18, 15, 14, 17, 15, 22]",10,33,18.89,5.21324275283628,0.09411919999999997
10,0.8,0.7,0.8,0.02,"[27, 54, 46, 28, 64, 73, 31, 24, -27, 69, 6, 30, 40, 41, 35, -9, 34, 63, -7, 38, 32, 26, 35, 8, 7, 15, 59, 66, 28, 28, -2, 77, 13, 42, 7, 1, 61, 34, 42, 57, -17, 32, 9, 56, 1, -11, 37, 18, 33, -4, 14, 27, -55, 40, 40, 63, 3, 6, 62, 28, 56, 54, 4, 50, 20, 38, 45, 6, 25, 17, -3, 41, 53, -46, 44, 60, 62, 15, 53, 9, 37, -4, 26, 4, 41, 29, 50, -7, 6, 55, -24, 33, 12, 19, 51, 45, 45, 0, 40, 29]",-55,77,27.68,25.730091332912135,"[19, 16, 14, 19, 15, 11, 23, 19, 29, 10, 21, 18, 19, 18, 18, 29, 18, 14, 24, 16, 21, 22, 20, 19, 27, 21, 13, 12, 19, 21, 30, 11, 18, 17, 19, 29, 12, 16, 17, 14, 31, 16, 28, 13, 18, 29, 17, 26, 17, 30, 25, 18, 33, 20, 15, 13, 28, 23, 12, 22, 13, 13, 26, 15, 18, 18, 17, 25, 19, 27, 28, 18, 16, 36, 15, 12, 15, 23, 14, 26, 16, 26, 20, 24, 16, 14, 15, 26, 25, 15, 29, 17, 24, 21, 16, 15, 17, 22, 15, 21]",10,36,19.7,5.645352070508977,0.09411919999999997
10,0.8,0.7,0.8,0.02,"[62, 20, 30, 25, 27, 56, 57, 32, 37, 35, 55, 17, -27, 7, 27, 7, 44, 52, 9, 29, 39, 33, 62, 29, 31, 10, 74, 61, 19, 53, 46, 45, 36, 40, 49, 17, 42, 67, 54, 18, 1, 32, 8, 32, -4, 42, 55, -11, 29, 9, 48, 43, 15, -5, 38, -17, -18, 14, -98, 15, 49, 10, -2, 67, 68, 40, 38, 11, 59, -11, -15, 4, 52, -24, 19, 59, 23, -12, 46, 65, 49, 10, 46, 17, 18, 33, 11, 29, 37, 42, 29, -5, 30, 7, 73, -14, 17, 60, 20, 54]",-98,74,27.63,26.96318045038456,"[12, 20, 21, 20, 19, 14, 12, 17, 16, 25, 14, 24, 33, 24, 21, 22, 15, 12, 20, 16, 15, 20, 13, 19, 20, 25, 13, 12, 21, 14, 19, 18, 20, 16, 16, 21, 15, 12, 15, 21, 22, 19, 23, 18, 26, 16, 16, 31, 22, 24, 16, 14, 22, 25, 22, 26, 30, 29, 44, 24, 12, 23, 26, 12, 13, 18, 18, 25, 13, 28, 27, 20, 14, 30, 21, 10, 21, 29, 18, 13, 15, 21, 18, 22, 19, 20, 25, 17, 20, 16, 19, 26, 20, 24, 11, 28, 23, 14, 20, 13]",10,44,19.73,5.697113304121658,0.09411919999999997
