env_size,epsilon,decay,gamma,alpha,all_rewards,min_reward,max_reward,mean_reward,var_reward,all_turns_elapsed,min_turns_elapsed,max_turns_elapsed,mean_turns_elapsed,var_turns_elapsed,mean_ending_epsilon
10,0.7,0.9,0.9,0.02,"[-1721, -1162, -1883, -485, -1340, -1514, -269, -1276, -824, -249, -449, -160, -219, -725, -2034, -586, -1304, -858, -200, -176, -819, -765, -1321, -457, -20, -1246, -340, -476, -767, -312, -149, -469, -48, -286, -332, -728, -70, -503, -258, -315, -359, -649, -331, -989, -252, -263, -184, -519, -149, -690, -151, 13, -1182, -292, -159, -442, 19, -25, -67, 48, -639, -331, -144, -79, -477, -252, -324, -67, 53, -392, -733, 25, -710, -193, -528, -2, -410, -138, -18, 19, -289, 5, -603, -1000, -97, -225, 18, -218, 17, -87, -42, -535, -79, -120, -311, -182, -957, -56, -97, -246]",-2034,53,-441.82,447.38360229226106,"[393, 256, 435, 126, 299, 338, 85, 282, 191, 79, 129, 51, 61, 182, 453, 146, 297, 201, 60, 53, 206, 165, 306, 127, 26, 290, 95, 122, 194, 96, 60, 112, 31, 84, 90, 183, 33, 123, 80, 104, 106, 156, 92, 232, 69, 75, 57, 136, 45, 172, 55, 20, 281, 81, 55, 126, 15, 32, 36, 11, 147, 97, 47, 35, 118, 74, 93, 42, 14, 122, 167, 21, 180, 74, 133, 22, 111, 55, 27, 18, 65, 27, 131, 228, 46, 73, 24, 65, 18, 40, 27, 126, 36, 36, 90, 72, 207, 32, 47, 73]",11,453,115.56,94.81385130876184,0.09455962023710951
10,0.7,0.9,0.9,0.02,"[-34, -172, -83, 66, -337, 41, -133, -207, -54, -11, -6, -181, -69, -99, -1, -62, 49, 38, 64, -27, -68, -32, -143, -242, 48, 55, 21, -304, 12, 56, 32, -291, -146, -23, 35, -45, -10, 41, 67, -92, -316, -15, -273, -67, 42, -71, -21, -44, -162, -38, -227, -6, 25, 79, -520, 6, -242, 47, 71, 33, -65, -94, -146, -7, 20, 20, 22, -21, 19, 60, 21, -208, 54, 37, -21, 64, 24, 74, 73, 22, 28, 58, -105, 47, 24, 44, 53, 31, 28, -40, 62, 41, -22, 40, -37, 41, 41, -91, -25, 33]",-520,79,-37.47,110.29827333190669,"[32, 45, 37, 11, 79, 17, 51, 52, 33, 23, 24, 54, 38, 42, 25, 42, 13, 15, 11, 23, 38, 30, 62, 74, 19, 15, 21, 87, 20, 10, 16, 74, 53, 26, 14, 31, 29, 21, 9, 43, 84, 25, 73, 33, 14, 38, 30, 35, 57, 33, 77, 23, 18, 10, 127, 29, 73, 19, 9, 16, 36, 49, 68, 25, 17, 20, 19, 30, 22, 13, 20, 64, 11, 15, 26, 12, 19, 10, 10, 20, 16, 11, 50, 14, 18, 12, 15, 17, 21, 28, 11, 13, 28, 19, 30, 20, 20, 35, 26, 17]",9,127,31.09,21.603284472505564,0.09455962023710951
10,0.7,0.9,0.9,0.02,"[47, -27, -98, 47, 65, 7, -234, 56, 71, 27, -34, 43, -37, 44, 33, -440, 67, 64, -28, 55, 75, -85, 48, 38, 43, 40, 19, 26, 58, 71, -70, -18, 28, 53, 55, 41, 44, 56, 7, 22, -45, 55, 43, -94, -15, 66, 4, 62, -93, 39, 35, 10, 53, 20, 60, 16, 51, 43, -14, 66, 14, 1, -50, 25, 54, 75, -66, 58, 54, 41, 63, 37, 65, 25, 64, 24, 32, 42, 55, 57, 59, 53, 18, 51, -15, -58, -33, 62, -26, -209, -4, 10, 70, 1, 72, 27, 47, 48, 27, 55]",-440,75,15.66,70.80285587460438,"[15, 25, 43, 17, 10, 23, 61, 14, 11, 20, 31, 17, 28, 14, 17, 127, 9, 10, 24, 12, 10, 36, 15, 17, 14, 15, 17, 17, 15, 12, 32, 24, 17, 14, 13, 17, 13, 11, 26, 17, 30, 14, 14, 41, 21, 12, 24, 12, 47, 16, 18, 23, 15, 19, 10, 19, 13, 15, 23, 10, 18, 21, 31, 21, 14, 9, 40, 16, 13, 14, 13, 16, 12, 20, 10, 18, 18, 15, 14, 15, 13, 14, 18, 16, 24, 36, 32, 12, 25, 47, 24, 22, 10, 24, 11, 17, 15, 14, 17, 15]",9,127,20.3,14.165097952361641,0.09455962023710951
10,0.7,0.9,0.9,0.02,"[-77, 35, 62, 67, -135, 54, 47, 31, 62, 9, 21, 60, 54, 58, 67, 15, 17, -220, 5, 62, 55, 45, 67, 73, -50, 42, 39, 52, 20, 75, 63, 9, 11, 73, 56, 39, 25, 40, 21, 37, 22, 52, 35, 25, 54, 40, -108, 58, 53, 67, 37, 21, 61, 50, 63, 69, 61, 36, 42, 24, 44, 18, 22, 72, -107, 37, 60, 71, 46, 60, 52, -55, 18, 54, 63, 48, 11, 45, 66, 43, 72, 32, 43, 39, 34, 50, 66, -7, -14, 58, 11, 58, 42, 68, 47, 70, 51, 53, -113, -30]",-220,75,31.46,48.15296875583063,"[46, 17, 14, 12, 51, 13, 14, 18, 11, 24, 19, 13, 13, 11, 11, 19, 18, 80, 23, 12, 13, 15, 12, 11, 35, 17, 18, 13, 17, 10, 16, 21, 20, 11, 12, 17, 20, 15, 23, 16, 24, 14, 17, 20, 15, 14, 46, 14, 13, 11, 15, 23, 13, 15, 11, 10, 14, 20, 16, 19, 14, 18, 20, 8, 51, 16, 13, 8, 13, 12, 12, 39, 25, 13, 11, 14, 24, 19, 12, 14, 12, 20, 18, 18, 21, 19, 10, 25, 28, 13, 22, 14, 16, 14, 17, 13, 12, 14, 47, 30]",8,80,18.54,10.672787826992533,0.09455962023710951
10,0.7,0.9,0.9,0.02,"[25, -27, 52, -6, 7, -76, 36, -27, 60, 70, 44, 69, 19, 27, 27, 62, -5, 52, 28, 51, 67, 36, 24, 54, 5, 58, 34, 60, 35, 22, 22, 40, 34, 38, 58, 60, 67, -5, 65, 59, 29, 68, 55, 42, 62, 52, 39, 64, 26, 72, 46, 46, 31, 16, 38, -64, 44, 24, 64, 49, 25, 59, 75, 36, 55, 27, 57, 67, 63, 69, 59, 39, 36, 50, -288, 19, 40, 30, 41, 40, 56, -38, 55, 63, 37, 66, 76, 54, 52, -19, 37, 59, 69, 66, 29, 23, -48, 63, -73, 13]",-288,76,33.63,44.988143993723504,"[19, 26, 14, 31, 21, 40, 17, 34, 14, 10, 15, 10, 22, 16, 16, 12, 26, 14, 18, 15, 12, 17, 18, 13, 22, 11, 17, 12, 18, 19, 18, 17, 16, 21, 14, 10, 11, 21, 13, 12, 18, 11, 15, 16, 11, 14, 16, 13, 20, 12, 17, 15, 20, 23, 14, 42, 17, 22, 12, 15, 16, 15, 13, 19, 12, 20, 12, 12, 15, 11, 12, 17, 19, 14, 76, 18, 13, 18, 17, 14, 14, 29, 12, 11, 15, 11, 9, 13, 13, 30, 16, 13, 10, 10, 23, 20, 32, 11, 42, 26]",9,76,17.68,8.862144210065642,0.09455962023710951
10,0.7,0.9,0.9,0.02,"[53, 35, 6, 5, 60, 64, 43, 69, 24, 58, 32, 76, 43, 50, 58, 66, -4, 41, 48, 64, 3, 37, 63, 66, 19, 51, 68, 43, 4, 52, 71, 42, -44, 63, 50, 76, 48, 81, 3, 67, 83, 22, 55, 44, 52, 59, 53, 25, 60, 51, 49, 45, 45, 32, 61, 32, 77, 73, 47, 45, 50, 33, -2, 67, 62, 74, 50, 61, 42, 51, -7, 19, 42, 47, 34, 40, 52, 32, 40, 71, 61, -1, 48, 51, 50, 43, 63, 64, -4, 74, 61, 38, 59, 32, 42, 53, 69, 57, 69, 68]",-44,83,46.19,22.73662024136393,"[14, 17, 27, 22, 14, 10, 19, 13, 22, 13, 17, 10, 14, 15, 12, 12, 27, 15, 15, 12, 23, 17, 12, 11, 21, 14, 11, 16, 27, 15, 12, 16, 33, 11, 13, 9, 14, 8, 25, 14, 8, 21, 12, 13, 11, 13, 14, 22, 15, 14, 13, 16, 18, 17, 12, 15, 9, 11, 16, 16, 16, 15, 33, 13, 13, 13, 15, 14, 18, 18, 25, 17, 14, 16, 13, 17, 12, 17, 20, 12, 14, 28, 16, 17, 16, 16, 13, 10, 28, 12, 13, 17, 13, 18, 14, 13, 13, 14, 10, 11]",8,33,15.65,5.0107384685293646,0.09455962023710951
10,0.7,0.9,0.9,0.02,"[59, 48, 56, 43, 53, 68, 16, 29, 45, 28, 67, -28, 40, 44, 30, 13, 35, 36, 64, 72, 41, 54, 61, 32, 64, 66, 46, 66, 44, 59, 41, 42, 59, 56, 39, 47, 72, 21, 72, 53, 58, 53, 27, -23, 64, 43, 9, 44, 26, 22, 36, 44, 67, 76, 8, 61, 4, 50, 61, 20, -6, 60, 26, 60, 63, 62, 62, 49, 59, 49, 61, 54, 50, 69, 50, 70, 55, 14, 0, 36, 69, 29, 59, 24, 64, 74, 53, 36, 29, 48, 47, 60, 69, 67, 11, 41, 58, 78, 32, 19]",-28,78,45.13,21.336192256351644,"[13, 13, 14, 18, 11, 14, 18, 16, 15, 19, 12, 31, 18, 13, 18, 20, 15, 17, 13, 9, 18, 13, 14, 18, 12, 12, 14, 11, 15, 11, 19, 16, 13, 14, 13, 14, 12, 22, 9, 13, 11, 12, 15, 33, 13, 13, 22, 13, 16, 15, 17, 18, 12, 12, 21, 11, 27, 17, 15, 21, 26, 13, 21, 12, 11, 13, 15, 13, 13, 14, 12, 16, 14, 12, 15, 9, 12, 22, 28, 16, 10, 16, 13, 21, 13, 10, 16, 19, 16, 14, 14, 13, 10, 12, 21, 15, 11, 10, 16, 18]",9,33,15.29,4.481729576848652,0.09455962023710951
10,0.7,0.9,0.9,0.02,"[61, 60, 35, 20, -13, 47, 60, 69, 45, 53, 27, 0, 48, 56, 63, 21, 36, 40, 80, 48, 44, 33, -15, -25, 42, 14, 57, 53, 68, 49, 73, 47, 57, 50, 70, 22, 60, 18, 75, 48, 42, 71, 33, 48, 37, 48, 56, -23, 14, 67, 53, 49, 59, 62, 34, 63, 79, 35, 50, 63, 59, 33, 29, 42, 44, 64, 6, 44, 53, 48, 50, 33, 56, 68, 32, 27, 18, -3, 60, 30, 64, 57, 54, 60, 64, 55, 68, 37, 56, 57, 58, 58, 38, 59, 1, 56, 24, 50, 32, 61]",-25,80,44.38,21.724539120542925,"[12, 14, 15, 18, 24, 13, 13, 10, 19, 14, 20, 22, 16, 14, 14, 17, 19, 14, 10, 13, 13, 20, 28, 27, 17, 21, 15, 12, 12, 13, 12, 17, 14, 17, 9, 18, 14, 19, 12, 13, 18, 12, 15, 14, 16, 16, 14, 26, 20, 11, 13, 15, 13, 12, 19, 13, 10, 24, 16, 15, 13, 17, 21, 17, 14, 15, 27, 15, 13, 15, 15, 22, 12, 16, 18, 20, 17, 24, 13, 21, 10, 14, 14, 14, 11, 12, 11, 16, 14, 14, 13, 15, 23, 14, 23, 15, 20, 15, 18, 10]",9,28,15.87,4.129539925948168,0.09455962023710951
10,0.7,0.9,0.9,0.02,"[26, 52, 62, 33, 35, 43, 30, 40, 49, 69, 34, 39, 51, 14, -10, 14, 50, 62, 41, 32, 35, 41, 30, 49, 13, 17, 25, 6, 58, 63, 53, 34, 43, 67, 67, -9, 33, 47, 56, 64, 50, -5, -65, -1, 34, 43, 26, 17, 25, 29, 36, 54, 23, 57, 38, 36, 54, 32, 63, 33, -22, 68, 48, -2, 29, 38, 44, 60, 20, -18, 17, 61, 65, 8, 54, 71, 63, 80, 47, 69, 65, 14, 35, 49, 49, 64, 55, -27, 51, 71, 28, 31, 72, 62, 9, 69, 79, 44, 44, 46]",-65,80,38.47,25.1378022110128,"[23, 12, 13, 18, 18, 15, 19, 15, 18, 10, 15, 16, 14, 18, 26, 23, 17, 11, 15, 18, 14, 16, 17, 15, 20, 24, 19, 21, 14, 12, 15, 18, 16, 11, 9, 26, 17, 16, 13, 13, 15, 23, 36, 24, 17, 14, 18, 20, 18, 21, 18, 13, 18, 13, 16, 15, 13, 20, 13, 18, 31, 11, 15, 21, 20, 14, 19, 12, 19, 28, 17, 12, 13, 25, 14, 12, 13, 10, 20, 10, 12, 22, 18, 15, 17, 12, 14, 29, 17, 11, 20, 19, 9, 15, 23, 11, 11, 16, 18, 17]",9,36,16.85,4.869034811951954,0.09455962023710951
10,0.7,0.9,0.9,0.02,"[39, 38, 54, 30, 21, 59, 25, 49, 36, -59, 31, 63, 67, 63, 69, 74, 69, 38, 63, -17, 3, 38, 53, 71, 63, 69, 16, 60, 31, 70, 42, 30, 79, 42, -24, 45, 80, 37, 54, 34, 49, 57, 57, 44, 70, 41, 30, 63, 42, 36, 46, 55, 39, 28, 24, 70, 64, 47, 58, 53, 73, 43, 50, 26, 36, 72, 73, 36, 51, 54, 62, 42, 16, 81, 11, 65, 65, 77, 56, 72, 46, 60, 59, 23, 40, 14, 72, 56, 14, 60, 55, 23, 60, 67, 48, 15, 55, 17, 49, -11]",-59,81,45.61,23.672724811478716,"[18, 19, 16, 20, 24, 10, 25, 15, 17, 36, 19, 11, 13, 13, 10, 10, 10, 15, 12, 26, 22, 16, 15, 9, 13, 10, 20, 10, 21, 11, 15, 16, 10, 17, 30, 12, 10, 16, 14, 20, 14, 14, 16, 18, 12, 19, 17, 11, 17, 18, 13, 12, 15, 22, 20, 12, 13, 14, 14, 13, 8, 13, 15, 20, 17, 11, 11, 17, 14, 15, 14, 17, 22, 10, 25, 10, 13, 9, 14, 9, 16, 10, 11, 20, 17, 21, 14, 12, 24, 13, 18, 20, 12, 11, 19, 22, 18, 22, 15, 25]",8,36,15.74,4.985218149690142,0.09455962023710951
