env_size,epsilon,decay,gamma,alpha,all_rewards,min_reward,max_reward,mean_reward,var_reward,all_turns_elapsed,min_turns_elapsed,max_turns_elapsed,mean_turns_elapsed,var_turns_elapsed,mean_ending_epsilon
10,0.6,0.7,0.8,0.02,"[-2414, -1533, -2605, -566, -2614, -443, -405, -1237, 4, -163, -2668, -2854, -1615, -1055, -705, -1825, -3858, -170, -1566, -456, -900, -546, -653, 41, -19, -1059, -1256, -130, -70, -1519, -1131, -51, -1314, -1586, -1081, -1139, -1036, -299, -255, 35, -1813, -111, -357, -995, -232, -15, -640, -1141, -1865, -46, 56, -156, -6, -62, -322, -69, -182, -128, -286, -487, -33, 67, -433, -215, -1057, 29, -69, -513, 9, -273, 53, -613, 45, 86, 30, 31, -112, 0, 23, 49, 69, -1713, -24, -369, -1231, -1368, -663, 67, -55, -15, -190, -440, 66, -212, -51, -29, -262, 28, -17, -171]",-3858,86,-610.49,790.5740382152705,"[525, 343, 561, 136, 588, 121, 102, 270, 24, 62, 591, 583, 373, 239, 187, 413, 848, 54, 356, 122, 218, 138, 175, 15, 23, 254, 289, 56, 34, 335, 245, 33, 302, 358, 253, 275, 263, 91, 71, 15, 439, 48, 106, 251, 78, 23, 155, 283, 442, 29, 10, 56, 20, 30, 102, 41, 63, 48, 74, 132, 25, 12, 115, 73, 262, 15, 47, 131, 20, 85, 10, 150, 15, 7, 20, 16, 49, 18, 23, 15, 9, 431, 32, 105, 287, 309, 166, 12, 35, 23, 58, 135, 10, 77, 36, 33, 77, 16, 30, 60]",7,848,154.2,168.13191249730076,0.07058940000000001
10,0.6,0.7,0.8,0.02,"[78, -69, 12, -190, -102, 5, -481, -75, -1110, -285, -237, 21, 63, 52, -47, -327, -122, -334, -17, -37, 7, -5, -99, 7, -346, -377, -84, -501, 75, 64, -95, -993, -77, -757, 56, -153, -274, 8, -271, -107, -295, 16, -130, -269, 1, 19, 26, -153, -98, -261, 0, 72, 72, 6, 66, -1473, 46, 81, 68, 36, -279, 82, -121, 63, 47, 74, -146, 57, -283, -101, -165, -275, -15, 0, -498, 62, 56, 16, 81, 16, -278, -34, -437, 24, -229, 76, -1298, 42, -300, -20, 42, -274, -164, -25, -121, -37, 41, 86, -89, 77]",-1473,86,-135.41,277.3454558848946,"[8, 47, 19, 68, 56, 19, 124, 40, 254, 99, 83, 19, 11, 12, 26, 92, 55, 106, 25, 32, 18, 24, 43, 24, 105, 94, 48, 138, 9, 9, 36, 242, 45, 179, 11, 51, 96, 23, 81, 51, 92, 25, 55, 84, 19, 24, 27, 58, 38, 72, 22, 10, 9, 22, 11, 367, 15, 7, 11, 11, 86, 6, 57, 11, 12, 9, 71, 9, 93, 51, 63, 89, 30, 29, 131, 11, 11, 19, 7, 17, 98, 30, 121, 16, 74, 7, 341, 19, 103, 27, 15, 88, 54, 30, 50, 32, 13, 7, 50, 8]",6,367,54.96,62.94726681913997,0.07058940000000001
10,0.6,0.7,0.8,0.02,"[-32, 57, 77, -501, 76, 69, 48, -48, 60, -934, 39, 71, 11, 70, -76, -61, -44, -10, 82, -25, 54, 28, 78, 68, 24, 71, 12, -24, -20, 65, 69, 24, 43, -150, 69, 11, -13, -120, 73, -76, -89, 70, -391, 76, -115, -54, -684, 87, 0, 40, -12, 70, -200, 37, 33, -82, -165, 67, -76, 10, 57, 53, -3, -59, 82, -48, -27, 64, 27, -1, 73, -13, 48, -465, -9, 70, 73, -31, -95, 14, 28, -9, 51, 15, -77, 74, -2, -32, 45, -24, -34, 56, -5, 75, -35, -75, -30, 81, 76, 27]",-934,87,-21.48,151.55312467910386,"[38, 12, 6, 149, 7, 9, 10, 36, 11, 243, 18, 10, 21, 8, 39, 32, 37, 34, 6, 31, 13, 22, 8, 12, 27, 9, 23, 29, 31, 8, 9, 23, 18, 52, 10, 20, 27, 55, 11, 43, 50, 8, 98, 7, 45, 34, 164, 6, 24, 19, 31, 8, 71, 18, 19, 48, 76, 9, 40, 25, 13, 12, 25, 42, 9, 44, 28, 9, 20, 28, 8, 31, 16, 128, 29, 10, 8, 30, 37, 23, 21, 25, 14, 23, 37, 10, 24, 34, 17, 36, 29, 19, 29, 8, 33, 38, 31, 7, 10, 19]",6,243,30.21,33.986554694467046,0.07058940000000001
10,0.6,0.7,0.8,0.02,"[-10, 34, -56, 50, 77, -142, 6, 81, -9, 47, 67, 66, -51, 0, -569, -73, -67, -14, -77, 26, 69, 86, 70, 63, -123, -145, 12, -13, 79, -79, 54, -294, 10, -34, 12, 23, 22, 31, 56, -9, -42, -20, 46, -32, 8, 66, -15, -1169, -21, -425, 83, 81, -222, 60, -32, -55, 78, 19, 74, 38, 40, 61, 50, 34, -64, 56, -66, 33, 75, 81, -338, 53, -212, 55, 74, 58, 11, 66, 61, 81, 8, -48, -82, 17, 82, 35, 81, 18, -223, -137, 59, -27, -183, -348, -24, -14, 4, -104, -18, 1]",-1169,86,-28.98,161.33387616988566,"[28, 18, 38, 18, 9, 47, 26, 7, 33, 18, 9, 10, 37, 27, 183, 44, 47, 29, 45, 25, 9, 7, 10, 12, 50, 57, 27, 26, 9, 46, 13, 91, 26, 38, 30, 24, 21, 13, 10, 28, 32, 29, 13, 31, 30, 10, 26, 349, 24, 119, 8, 7, 88, 12, 30, 38, 8, 22, 8, 17, 20, 10, 11, 18, 43, 10, 39, 21, 8, 7, 103, 11, 70, 13, 7, 11, 28, 10, 10, 7, 26, 37, 41, 22, 6, 19, 7, 22, 84, 60, 13, 35, 57, 106, 31, 28, 28, 41, 28, 28]",6,349,33.22,41.89214246132561,0.07058940000000001
10,0.6,0.7,0.8,0.02,"[-100, 38, 58, 5, -72, 8, 33, 80, 13, 69, 80, 39, 5, -39, 80, 71, -61, -97, 15, 22, 14, 36, -3, -62, 3, 4, 45, 82, 19, -60, 27, 11, -6, 31, 88, 70, 33, 13, 17, 16, 39, 20, -2, 78, -20, 82, 11, 78, 50, 85, 73, 73, 32, 1, -328, -83, 82, 67, 18, 88, -4, -55, -99, -23, -51, 82, -17, 71, 34, 31, 55, 11, -46, -7, 70, 61, -29, 10, 70, -41, -18, -14, 32, 35, 67, -9, -69, 37, 75, -98, -34, -109, -51, -63, 74, 49, 19, 65, -15, -6]",-328,88,11.59,61.42590577272752,"[51, 20, 11, 29, 38, 25, 21, 8, 23, 10, 8, 22, 26, 47, 8, 7, 36, 41, 23, 22, 25, 19, 25, 46, 24, 24, 21, 9, 21, 37, 21, 24, 27, 21, 5, 9, 20, 26, 23, 20, 20, 24, 25, 8, 32, 6, 23, 8, 17, 8, 8, 9, 17, 27, 91, 41, 6, 9, 24, 5, 31, 49, 57, 39, 36, 6, 32, 7, 20, 22, 10, 26, 36, 33, 8, 9, 35, 27, 8, 31, 28, 30, 21, 21, 9, 28, 51, 17, 8, 36, 29, 49, 37, 45, 10, 18, 23, 9, 29, 26]",5,91,23.77,14.070433539873603,0.07058940000000001
10,0.6,0.7,0.8,0.02,"[71, -56, -7, 78, 5, -49, 23, 61, 78, -56, 0, -22, 15, 87, 85, 25, 24, -67, 70, 8, -29, 68, -127, 35, 39, 0, 52, -234, 69, 40, 31, -122, -21, 38, 26, 68, 35, 60, -26, 62, -38, 77, 8, -27, 13, 81, -6, 84, 17, -44, 26, 85, -148, 17, 36, 65, -56, 19, 1, 21, -37, 25, 75, 50, -33, 86, 3, 10, 47, 51, 17, -322, 38, 78, 86, 81, -4, -20, -14, 71, 5, 32, 22, 6, 19, -3, -31, -11, 32, 73, 78, 48, 53, 69, 77, -2, 18, -14, 28, -52]",-322,87,14.03,64.10061700171067,"[7, 37, 26, 8, 24, 43, 23, 10, 8, 52, 24, 36, 23, 6, 8, 24, 23, 46, 8, 23, 33, 12, 50, 22, 19, 25, 16, 70, 9, 19, 22, 44, 38, 18, 23, 8, 17, 12, 31, 12, 34, 10, 23, 29, 28, 7, 28, 7, 20, 38, 20, 6, 58, 24, 21, 8, 28, 21, 25, 28, 30, 20, 8, 19, 28, 7, 26, 23, 19, 18, 22, 94, 21, 8, 7, 7, 27, 28, 28, 10, 23, 20, 23, 27, 24, 27, 34, 26, 19, 8, 8, 19, 19, 10, 6, 24, 21, 27, 19, 33]",6,94,22.89,13.894527699781667,0.07058940000000001
10,0.6,0.7,0.8,0.02,"[41, 32, 77, -30, 73, 11, -67, 10, 70, 71, 25, 3, 26, 37, 19, 21, 1, 29, 66, 8, 40, -84, 71, 11, -5, 63, 36, 81, 85, 48, 76, 7, 82, 81, 12, 39, 18, 51, 65, -32, 82, 7, 12, -403, -1, -23, 49, -3, -1, -110, -1, 16, -476, 35, 14, 67, 82, 82, 60, 87, 22, -1, 33, 23, -20, 53, 19, 8, -4, 19, 63, 43, 32, 7, 50, 15, 47, 26, 60, 67, 58, 44, 84, -17, 33, 31, -54, 12, 13, 68, 46, 43, 22, 39, 71, 43, 41, 29, 25, 20]",-476,87,20.56,75.33383303669076,"[21, 21, 9, 28, 8, 22, 37, 22, 8, 8, 18, 24, 19, 17, 21, 25, 24, 18, 13, 25, 15, 44, 7, 22, 28, 11, 17, 7, 8, 21, 7, 22, 6, 7, 23, 18, 23, 16, 17, 36, 6, 25, 25, 129, 25, 31, 20, 26, 30, 63, 25, 25, 152, 17, 23, 9, 6, 6, 17, 6, 23, 25, 18, 21, 30, 10, 22, 23, 25, 23, 11, 20, 19, 24, 20, 19, 10, 18, 11, 10, 10, 18, 7, 30, 21, 20, 33, 24, 23, 8, 17, 18, 23, 20, 10, 18, 18, 18, 25, 17]",6,152,21.69,19.204528111880283,0.07058940000000001
10,0.6,0.7,0.8,0.02,"[87, 24, 51, 46, 70, -8, 81, 81, 27, 20, 74, 3, 17, 29, -2, 55, 53, 72, 18, 58, -8, -3, 20, 31, 21, 24, 24, 78, -5, 12, 23, 53, 75, 72, 3, 81, 29, 45, 52, 41, 56, 81, 42, 58, 50, 17, -22, 19, 32, -11, 23, 80, 77, -7, 21, 20, -26, -36, -54, -28, 82, 29, 83, 27, 75, 67, 37, 43, 69, 82, 73, 26, 22, 72, 35, 63, 54, 30, -10, -16, 86, -16, 28, 14, 77, 24, -2, 26, 72, -16, 53, 14, 15, 40, 0, 27, 0, 17, 64, 62]",-54,87,34.44,32.73326137127189,"[6, 20, 19, 18, 8, 28, 7, 7, 19, 20, 10, 27, 22, 21, 28, 19, 16, 10, 25, 11, 23, 26, 21, 20, 23, 21, 23, 8, 26, 22, 21, 12, 8, 9, 25, 7, 20, 15, 17, 20, 15, 7, 19, 14, 19, 22, 32, 23, 19, 27, 21, 8, 9, 28, 21, 22, 30, 33, 37, 39, 7, 21, 8, 19, 8, 9, 21, 18, 10, 9, 11, 21, 21, 9, 22, 18, 15, 23, 29, 28, 7, 31, 21, 26, 9, 18, 26, 21, 9, 28, 15, 25, 23, 20, 28, 23, 26, 23, 12, 11]",6,39,18.82,7.578100025732042,0.07058940000000001
10,0.6,0.7,0.8,0.02,"[73, -22, 29, 20, 76, 81, 32, 81, 42, 16, 12, 25, 68, -2, 42, 76, -3, 26, 86, 62, 68, 65, 22, 7, 86, 64, 73, 57, 6, 44, 47, 63, -32, 38, -18, 43, 69, -8, 77, 45, 76, 63, 13, 69, 61, 81, -34, 71, 85, -29, 9, -121, -15, 9, 20, 35, 80, 11, -8, -27, 24, 25, -3, -29, 63, 87, 17, 17, 74, 73, 72, -16, 58, 21, 21, 2, 6, 1, 86, 58, 17, 75, 17, 42, 23, 4, 33, 81, 1, -45, -56, 25, 71, 43, 27, 72, 67, 71, -4, 88]",-121,88,33.94,39.29066555811952,"[8, 28, 21, 20, 7, 7, 19, 7, 19, 24, 21, 20, 9, 22, 19, 8, 25, 25, 7, 10, 9, 10, 21, 20, 7, 9, 11, 15, 22, 17, 19, 15, 27, 19, 23, 18, 9, 26, 6, 17, 7, 11, 20, 9, 10, 7, 30, 10, 8, 28, 23, 53, 26, 25, 23, 20, 8, 25, 28, 32, 23, 21, 30, 29, 11, 6, 20, 21, 9, 8, 9, 31, 15, 21, 21, 25, 24, 24, 7, 15, 23, 8, 27, 19, 24, 24, 22, 7, 25, 34, 34, 21, 7, 18, 21, 10, 9, 7, 23, 5]",5,53,17.87,8.615863276538226,0.07058940000000001
10,0.6,0.7,0.8,0.02,"[49, 67, 16, 53, 34, -11, 29, 81, -13, 23, -30, 61, 44, 45, -5, 61, 29, 8, 1, 78, 86, 65, 39, 15, 15, 51, 79, 31, 72, 73, 80, -5, 23, 66, 24, 86, 66, 35, 81, 32, 7, 58, 46, 75, 44, 71, 53, 63, 67, 54, 63, 75, 70, 57, 72, 54, 73, 17, 34, 30, 16, 0, 20, 3, 22, 42, 22, -5, 53, 73, 8, -3, 69, 77, -32, 58, 78, 68, 11, -48, 7, -46, 43, 69, 23, -208, 21, -2, 67, -33, 74, 24, 52, -19, 55, 5, 29, -1, 4, 46]",-208,86,34.59,40.59140179890317,"[19, 11, 23, 18, 23, 27, 24, 7, 31, 25, 35, 13, 20, 19, 26, 10, 22, 26, 24, 8, 7, 8, 20, 23, 25, 10, 9, 20, 9, 8, 8, 30, 19, 10, 19, 7, 7, 26, 7, 17, 24, 12, 17, 8, 20, 7, 15, 10, 10, 17, 11, 8, 8, 16, 9, 11, 8, 21, 21, 20, 20, 26, 25, 31, 24, 19, 24, 24, 15, 11, 24, 26, 9, 9, 41, 11, 8, 8, 24, 35, 20, 36, 20, 10, 27, 69, 21, 31, 9, 30, 10, 20, 17, 28, 17, 30, 20, 28, 26, 13]",7,69,18.69,9.636072851530338,0.07058940000000001
