env_size,epsilon,decay,gamma,alpha,all_rewards,min_reward,max_reward,mean_reward,var_reward,all_turns_elapsed,min_turns_elapsed,max_turns_elapsed,mean_turns_elapsed,var_turns_elapsed,mean_ending_epsilon
10,0.6,0.9,0.8,0.02,"[-1786, -3795, -266, -1831, -297, -480, -3511, -729, -1639, -3269, -2212, -452, -1482, -545, -524, -159, -1261, -306, -59, -596, -1012, -365, -95, -341, -181, -68, -899, -301, -899, -94, -85, -192, -1274, -3812, -1014, -155, -1034, -713, -418, -591, -550, -160, -823, -119, -593, -201, -30, -594, -9, -2532, 54, -289, -1080, -112, -393, -327, -52, -446, -252, -161, -941, -247, -1529, -24, 19, -108, -1102, -338, -48, -314, -9, -149, -57, -887, -683, 23, -450, 34, -183, 24, -1112, -46, -164, -630, -98, -123, -104, -97, 13, 5, -221, -1249, -104, -260, -53, -425, -142, -274, -145, 66]",-3812,66,-595.43,802.3035242973822,"[382, 813, 68, 415, 84, 115, 793, 171, 386, 719, 488, 125, 328, 133, 130, 50, 281, 88, 34, 157, 221, 110, 42, 93, 68, 43, 210, 75, 204, 40, 45, 71, 276, 844, 242, 45, 252, 192, 110, 152, 139, 52, 185, 47, 115, 65, 30, 158, 30, 599, 13, 86, 278, 52, 82, 90, 29, 113, 93, 52, 218, 78, 359, 28, 20, 39, 249, 88, 30, 94, 27, 61, 37, 204, 161, 21, 128, 18, 72, 22, 280, 40, 62, 172, 51, 57, 46, 43, 16, 25, 74, 285, 40, 82, 34, 94, 45, 87, 43, 10]",10,844,149.43,172.01576991659803,0.09005678117819953
10,0.6,0.9,0.8,0.02,"[-161, -74, -132, -103, -757, -316, -63, -3, -122, -381, -196, 54, 51, -207, -19, -34, -19, -155, -59, 81, 23, -899, 27, -220, -4, -59, -60, -342, -57, -347, -117, 55, -129, -305, -10, -14, 28, 49, 42, 20, -57, 22, -69, 10, -134, -1280, -629, 12, -280, -198, -158, 53, -25, -29, 21, 43, -162, 69, -351, -62, 18, 69, 5, 7, -172, -346, -337, 46, 51, 33, -102, -117, 51, -580, 40, -81, 72, 77, 60, -123, 49, 33, -114, 46, 9, -55, 58, -174, 65, -127, -250, 73, 71, 24, -914, 43, 58, -104, 41, 56]",-1280,81,-105.79,227.7229586581028,"[55, 39, 54, 43, 188, 78, 54, 25, 50, 106, 64, 13, 10, 66, 23, 35, 33, 60, 40, 10, 21, 231, 26, 71, 22, 29, 38, 94, 36, 92, 43, 13, 47, 96, 24, 26, 21, 19, 18, 18, 38, 20, 42, 25, 61, 297, 142, 23, 85, 65, 63, 15, 29, 26, 25, 17, 49, 11, 103, 34, 19, 9, 19, 24, 51, 84, 88, 16, 14, 14, 46, 54, 13, 148, 13, 40, 13, 9, 13, 43, 17, 20, 52, 18, 22, 35, 11, 63, 12, 44, 70, 11, 11, 21, 224, 16, 11, 36, 15, 13]",9,297,46.53,48.43706328835389,0.09005678117819953
10,0.6,0.9,0.8,0.02,"[42, -44, -8, 1, 71, -7, 4, 47, 36, -1, -53, -114, -36, -5, 12, 58, 55, 25, 77, 44, -465, -1, -6, 65, 63, -2, 47, 11, 36, 75, 77, 36, 57, 21, 9, 55, 61, 55, 31, 68, 12, 12, -61, 34, 21, 6, -11, 38, 63, -5, 33, 44, 70, -471, -15, -30, 30, 16, 38, 77, 39, -51, 48, 25, 30, 65, 68, 43, 67, 47, -4, -32, 36, 37, 52, -283, 50, 60, 55, 15, 76, 46, -269, 60, 48, 30, 74, 48, 63, 17, 48, 62, -66, 67, 15, 17, 24, 17, 6, 59]",-471,77,12.07,88.36404868497142,"[15, 32, 23, 23, 12, 23, 21, 14, 17, 21, 31, 46, 27, 30, 19, 14, 15, 17, 11, 14, 136, 22, 24, 12, 11, 29, 15, 27, 17, 12, 9, 16, 13, 19, 19, 17, 14, 12, 16, 11, 21, 24, 33, 20, 26, 20, 29, 16, 11, 29, 18, 15, 11, 135, 26, 30, 16, 24, 17, 7, 17, 28, 16, 21, 18, 12, 11, 15, 14, 14, 27, 38, 18, 16, 12, 91, 15, 14, 16, 21, 9, 17, 93, 16, 15, 20, 10, 14, 12, 20, 13, 13, 39, 11, 22, 20, 19, 22, 24, 12]",7,136,22.59,20.350968035943644,0.09005678117819953
10,0.6,0.9,0.8,0.02,"[59, 27, -429, 19, 50, 71, 37, 77, 64, 3, 66, 35, 54, 66, 36, 51, 53, 35, 54, 1, 55, 79, 24, 38, 75, 40, 67, 37, 25, 30, 74, 71, 18, 10, -21, -78, 55, -88, 52, 38, 41, 61, 50, 21, 44, -422, 72, 48, 67, 60, 59, 60, 45, 23, -5, 43, 20, 34, 19, 54, 57, 63, 43, -6, 68, 47, 43, -5, 63, 11, 13, 36, 8, 16, 76, 53, 45, 28, 57, 17, 59, 18, 48, 65, 61, 46, 42, 13, 60, -35, 80, 24, 74, 48, 66, 38, 35, 34, 53, -11]",-429,80,29.75,71.32480283884422,"[13, 23, 122, 22, 15, 14, 16, 9, 14, 24, 13, 20, 13, 10, 15, 16, 11, 19, 12, 28, 15, 11, 20, 14, 10, 15, 11, 17, 21, 18, 10, 10, 19, 21, 29, 44, 13, 47, 17, 14, 17, 12, 16, 20, 19, 125, 12, 20, 9, 13, 14, 13, 17, 19, 29, 16, 24, 16, 21, 13, 14, 13, 19, 30, 11, 15, 16, 27, 13, 24, 22, 18, 26, 17, 9, 11, 19, 22, 13, 19, 15, 26, 14, 12, 14, 20, 16, 23, 12, 28, 9, 20, 11, 18, 10, 15, 17, 20, 15, 29]",9,125,19.52,16.228665995700325,0.09005678117819953
10,0.6,0.9,0.8,0.02,"[67, 57, 70, 37, 9, -43, 18, -13, -8, 78, 21, 27, 61, 78, 56, 35, 40, 59, 47, 64, 70, 31, 22, -59, 46, 36, 47, 71, 28, -1, 37, 60, 29, 55, 43, 41, 53, -190, 61, 48, 22, 40, 34, 67, 44, 47, 42, 13, 69, 39, 53, 71, 51, 44, 50, -2, 33, 71, 50, 29, 62, 55, -80, -8, 75, 67, 37, 61, 37, 76, 47, 56, 51, -3, 8, 39, 13, -12, 56, 36, 69, 62, 21, 44, 62, 46, 52, 72, -32, -47, 48, 30, 44, 55, 49, 44, 67, 56, 46, 3]",-190,78,36.19,37.63421182913228,"[12, 15, 9, 19, 17, 34, 23, 21, 21, 8, 25, 21, 14, 8, 16, 18, 18, 15, 15, 11, 10, 23, 20, 30, 17, 20, 21, 10, 19, 27, 17, 14, 16, 13, 16, 18, 18, 70, 12, 16, 19, 16, 16, 12, 18, 17, 17, 21, 12, 20, 14, 10, 19, 17, 15, 27, 18, 10, 16, 19, 12, 12, 39, 29, 9, 13, 16, 14, 16, 10, 14, 13, 14, 24, 23, 22, 23, 27, 13, 14, 10, 12, 21, 17, 12, 19, 14, 9, 27, 31, 17, 18, 13, 12, 13, 17, 12, 12, 17, 26]",8,70,17.66,7.820767225790574,0.09005678117819953
10,0.6,0.9,0.8,0.02,"[72, 30, 68, 29, 41, 48, 69, 44, 78, 41, 15, 49, 3, 63, 64, 35, 45, 59, 9, 40, -6, 25, 82, 50, 62, 79, 5, 47, 46, 35, 34, 21, 23, 68, 8, 50, 64, 26, 30, 68, -69, -34, 25, -2, 34, 60, 48, 44, 58, 20, -3, 25, 51, 41, 67, 66, 61, 68, 65, 41, 61, 37, 63, 59, 41, -24, 71, 72, 58, -89, 48, 65, 13, 78, 27, 35, 28, 27, 50, 47, 69, 67, 47, 36, 11, 55, 62, 82, -22, 65, 37, 41, 62, -16, 62, 14, 44, 21, 70, 68]",-89,82,40.27,30.15753802948775,"[9, 18, 11, 20, 17, 18, 11, 17, 8, 15, 23, 18, 23, 11, 14, 19, 15, 14, 24, 20, 24, 19, 9, 14, 11, 10, 28, 14, 13, 19, 22, 19, 17, 13, 20, 13, 13, 20, 16, 8, 32, 31, 18, 24, 21, 15, 14, 17, 11, 24, 24, 19, 15, 18, 13, 11, 12, 12, 12, 17, 12, 16, 14, 13, 15, 25, 10, 10, 15, 38, 16, 12, 19, 11, 21, 19, 19, 20, 16, 16, 10, 9, 14, 21, 24, 15, 13, 9, 30, 12, 18, 18, 14, 23, 11, 26, 12, 19, 10, 14]",8,38,16.66,5.657243144854214,0.09005678117819953
10,0.6,0.9,0.8,0.02,"[69, 70, 25, 60, 8, -73, 77, 58, -26, 34, 61, 48, 39, 67, 70, 39, 42, 24, 74, 59, 55, 60, 60, 64, 8, 48, 52, 26, 60, 59, 75, 21, 43, 52, 48, 39, 61, 13, -38, 30, 51, 53, 59, 48, 48, 68, 31, 39, 47, 39, -23, 40, 45, 48, 58, 48, 47, 55, -18, -455, 45, 59, 64, 68, 66, 48, 51, 33, 67, 56, 71, 75, 66, -7, 25, 67, 57, 76, 45, 47, 22, 63, 43, 60, 51, 59, 29, 75, 64, 72, 71, 10, 35, 81, 33, 58, 55, 46, -18, 50]",-455,81,40.27,56.35438847152899,"[11, 10, 19, 15, 23, 31, 9, 11, 25, 21, 13, 14, 18, 12, 12, 16, 17, 23, 13, 13, 16, 11, 10, 13, 27, 15, 14, 20, 14, 11, 12, 18, 18, 13, 16, 14, 11, 22, 29, 20, 14, 15, 12, 20, 13, 11, 16, 17, 16, 16, 27, 20, 15, 18, 12, 18, 17, 13, 32, 116, 19, 10, 10, 11, 11, 16, 17, 17, 9, 14, 9, 9, 10, 28, 21, 16, 12, 10, 16, 20, 20, 16, 18, 12, 13, 13, 15, 9, 14, 12, 8, 26, 19, 10, 17, 11, 14, 15, 27, 16]",8,116,16.78,11.245959274334938,0.09005678117819953
10,0.6,0.9,0.8,0.02,"[39, -411, 44, 16, 48, 62, 68, 1, 42, 47, 34, 30, 11, 53, 46, 43, 46, 54, 44, 64, 43, 65, 53, 37, 56, 69, 71, 74, 46, 37, 56, 35, 38, 44, 9, 43, 19, 72, 58, 66, 46, 52, 18, 57, 61, 72, 62, 55, 51, 52, 46, 48, 16, 68, 11, 7, 37, 67, 70, 16, 68, 39, 72, 32, 69, 59, 40, 54, 31, 18, 58, 55, 31, 23, 59, 61, 27, 66, 11, 42, 38, 53, 73, 24, 52, 47, 57, 58, 64, 40, 37, 23, 65, 56, 41, 25, 71, 23, 69, 48]",-411,74,41.63,48.90391702103217,"[17, 112, 16, 16, 17, 15, 8, 22, 17, 14, 16, 16, 19, 13, 14, 13, 14, 15, 17, 10, 16, 11, 17, 16, 13, 10, 12, 11, 16, 17, 17, 17, 19, 14, 25, 17, 23, 9, 13, 14, 18, 14, 20, 14, 12, 14, 14, 16, 16, 14, 14, 14, 22, 11, 24, 23, 15, 15, 12, 23, 11, 18, 12, 17, 10, 13, 15, 15, 20, 25, 11, 14, 20, 21, 15, 14, 18, 12, 21, 12, 17, 14, 11, 18, 15, 16, 11, 14, 10, 15, 18, 18, 12, 15, 16, 19, 9, 19, 11, 16]",8,112,16.41,10.271411782223517,0.09005678117819953
10,0.6,0.9,0.8,0.02,"[56, 48, 36, 54, 66, 52, 52, 55, 38, 61, 12, 62, -45, 19, 18, 47, 24, 29, 60, 32, 40, 51, -5, 65, 51, 20, 42, 62, 38, 37, 56, 62, 23, 40, 46, 56, 62, 20, 54, 32, -4, 63, 25, 53, 75, 67, 40, 64, 49, 67, 30, 55, 72, 51, 27, 43, 23, 71, 76, 51, 22, 21, 47, 53, 29, 59, 58, 48, 47, 58, 18, 39, 24, 72, -55, 56, 58, 53, 16, 1, 50, 36, 72, 38, 47, 43, 31, 73, 57, -17, 24, 33, 52, 64, 50, 52, 59, 62, 43, 61]",-55,76,42.8,22.9604006933677,"[14, 16, 17, 12, 14, 13, 16, 16, 16, 14, 24, 14, 32, 21, 18, 14, 19, 17, 12, 20, 16, 16, 28, 12, 14, 22, 14, 13, 15, 14, 12, 15, 19, 19, 17, 13, 14, 21, 11, 21, 27, 11, 21, 13, 10, 9, 20, 13, 16, 12, 21, 14, 12, 18, 17, 17, 25, 10, 9, 14, 21, 21, 16, 16, 18, 13, 16, 16, 14, 12, 20, 16, 19, 9, 32, 14, 14, 15, 27, 29, 14, 20, 11, 18, 17, 13, 16, 8, 14, 25, 19, 17, 17, 13, 15, 15, 13, 12, 15, 11]",8,32,16.35,4.7819974905890525,0.09005678117819953
10,0.6,0.9,0.8,0.02,"[39, 48, 68, 70, 60, 62, 25, 32, 47, 76, 57, 43, 49, 70, 51, 54, 62, 23, 53, 21, 25, 61, 39, 58, 34, 68, 56, 45, 29, 76, -43, 41, 51, 63, 44, 63, 33, 51, 2, 32, 36, 44, 12, 52, 38, 56, 47, 39, 45, 26, 51, 33, 50, 27, 35, 71, 19, 11, 50, 54, 26, 46, 54, 70, 64, 53, 49, 70, 61, 47, 16, 75, 59, 45, 46, 50, 60, 60, 59, 6, -9, 69, 71, 50, 74, 72, 60, 39, -2, -18, 20, 50, 47, 2, 58, 62, 56, 68, 57, 41]",-43,76,45.17,21.583815696025578,"[16, 14, 11, 10, 15, 13, 21, 19, 17, 10, 13, 18, 15, 10, 16, 12, 13, 23, 14, 23, 21, 12, 16, 13, 16, 12, 17, 15, 16, 11, 33, 17, 17, 13, 13, 10, 18, 15, 19, 19, 17, 18, 24, 16, 19, 15, 18, 18, 17, 22, 15, 20, 12, 22, 18, 12, 21, 19, 12, 15, 21, 14, 14, 11, 12, 17, 13, 9, 14, 17, 18, 10, 13, 13, 14, 14, 15, 12, 13, 27, 26, 13, 11, 13, 10, 11, 14, 17, 18, 31, 24, 15, 15, 22, 12, 13, 13, 13, 13, 19]",9,33,15.9,4.471017781221632,0.09005678117819953
