env_size,epsilon,decay,gamma,alpha,all_rewards,min_reward,max_reward,mean_reward,var_reward,all_turns_elapsed,min_turns_elapsed,max_turns_elapsed,mean_turns_elapsed,var_turns_elapsed,mean_ending_epsilon
10,0.8,0.7,0.9,0.02,"[-2208, -201, -1414, -3911, -3827, -4022, -31, -946, -432, -1129, -3101, -433, -199, -407, -2127, -367, -1035, -487, -806, -137, -444, -247, -1380, -631, -1955, -1773, -300, -525, -1002, -215, -1458, -1674, -18, -175, -98, -198, -3, -96, -154, -796, -1252, -63, 1, -402, -784, -524, -500, -254, -181, -135, -1218, -232, -234, -303, -507, -558, -158, -140, -443, -31, -338, -95, -94, -236, -383, -380, 24, -65, -208, -513, -512, -320, -868, -500, 14, -121, 40, -515, -265, -21, -692, -1375, 36, -264, -463, -71, -305, -352, -522, -149, -107, -75, -479, -87, -161, -149, 20, -305, -274, -145]",-4022,40,-595.55,805.2276122314734,"[470, 57, 321, 854, 829, 896, 28, 217, 134, 257, 703, 113, 63, 109, 484, 107, 222, 138, 202, 51, 98, 66, 315, 152, 461, 381, 76, 128, 234, 65, 322, 370, 27, 56, 38, 84, 24, 38, 59, 202, 279, 34, 25, 111, 178, 127, 129, 82, 65, 60, 265, 73, 66, 92, 131, 140, 56, 54, 105, 36, 90, 43, 41, 68, 100, 112, 19, 40, 64, 134, 138, 93, 199, 122, 23, 50, 17, 113, 77, 28, 159, 337, 16, 78, 140, 34, 82, 92, 134, 61, 47, 43, 121, 51, 69, 50, 19, 89, 78, 49]",16,896,148.79,171.74424560956913,0.09411919999999997
10,0.8,0.7,0.9,0.02,"[-228, -98, 53, -1, -138, 35, -141, 26, -355, 5, -69, -334, 23, 49, -227, -189, -786, -467, -522, -115, -63, -15, -164, 18, -64, 1, -60, -210, -196, -37, -716, -358, -171, 14, -43, 36, -203, -473, -773, -100, -73, -172, 37, -126, -88, -331, -207, -514, -1, 10, -59, -82, 29, -9, -206, 39, 41, -80, 29, -60, -342, 39, -193, -198, -145, -181, -219, -103, -36, -549, -138, -75, -33, -54, -19, -7, 0, -96, -51, -47, -673, -8, 1, -35, -32, -346, 51, 43, 23, -5, 18, -51, -6, -4, 57, -6, 26, 20, 19, 41]",-786,57,-121.93,187.8349411052161,"[70, 45, 14, 25, 40, 16, 51, 23, 83, 23, 40, 99, 17, 19, 69, 61, 188, 124, 122, 56, 44, 28, 50, 16, 39, 28, 39, 69, 59, 27, 165, 96, 50, 19, 28, 16, 57, 125, 170, 50, 43, 58, 19, 54, 41, 97, 75, 117, 25, 21, 35, 39, 21, 28, 54, 15, 19, 34, 21, 29, 90, 15, 62, 65, 47, 53, 67, 37, 26, 121, 47, 38, 33, 31, 30, 35, 20, 46, 29, 33, 165, 27, 26, 28, 32, 101, 15, 17, 22, 29, 19, 36, 23, 26, 15, 31, 21, 22, 20, 16]",14,188,48.21,37.24655554544608,0.09411919999999997
10,0.8,0.7,0.9,0.02,"[-12, 34, -346, 13, -18, 3, 48, -36, -33, -58, 29, -16, -69, -115, -241, -254, 19, 4, 1, -38, -61, 8, -65, -120, -54, -9, 11, 32, -150, 3, -65, 36, -302, -10, -239, 0, 9, 1, -210, 2, -34, -41, 0, -181, 35, 21, -42, 57, 38, 26, 49, -5, 51, 29, -59, -9, -51, -57, 58, 9, 8, 23, 41, 40, 3, -28, 28, 34, -51, -28, 27, -106, -103, 39, -27, -42, -145, 18, -87, -107, -22, -65, -25, 28, -26, 28, 50, -2, -131, -276, 44, -85, -124, 23, -125, -49, 7, 20, -15, 16]",-346,58,-35.66,82.49923878436698,"[28, 17, 91, 21, 32, 26, 14, 35, 36, 34, 16, 31, 36, 51, 66, 79, 20, 25, 30, 32, 37, 23, 39, 49, 36, 25, 21, 20, 62, 26, 40, 16, 86, 25, 67, 26, 23, 24, 67, 22, 31, 30, 28, 55, 18, 20, 32, 14, 19, 20, 15, 21, 20, 18, 36, 27, 31, 42, 11, 23, 24, 19, 20, 21, 28, 30, 21, 15, 34, 30, 16, 49, 47, 17, 29, 31, 56, 18, 44, 51, 30, 36, 28, 17, 27, 19, 14, 21, 50, 63, 18, 42, 54, 22, 51, 33, 28, 19, 23, 21]",11,91,31.81,16.16273182355013,0.09411919999999997
10,0.8,0.7,0.9,0.02,"[40, -88, -15, 21, -71, 52, 11, 17, 18, -30, -11, -80, 1, 17, -74, 9, 7, -19, -65, -37, 45, 8, 33, -5, 9, -178, -4, 31, 33, 49, -4, -94, 3, -28, -1, 22, 11, -27, -51, 42, 34, 19, -33, -15, 43, 22, -178, -64, -1, -9, -42, -49, 8, 24, -16, 21, 61, 21, -6, -34, -112, 41, 18, 27, -15, -39, -55, -18, -47, -5, -13, -6, -25, -160, -146, 15, 37, 0, -18, 68, 45, 42, 17, 56, 33, 47, 11, 57, -31, 27, 41, 45, 46, 23, 42, 65, 10, 16, 44, 41]",-178,68,-3.73,50.1808439546407,"[18, 41, 27, 23, 32, 16, 20, 20, 19, 28, 27, 42, 23, 24, 35, 23, 24, 32, 38, 32, 17, 25, 19, 25, 20, 51, 23, 17, 17, 15, 23, 41, 21, 29, 24, 20, 21, 27, 31, 18, 16, 20, 34, 28, 18, 20, 54, 31, 27, 27, 31, 33, 21, 22, 27, 18, 14, 18, 24, 27, 41, 15, 19, 20, 21, 32, 36, 23, 30, 24, 25, 24, 27, 61, 54, 21, 15, 30, 26, 13, 18, 17, 19, 15, 18, 17, 27, 19, 35, 22, 18, 17, 17, 20, 17, 12, 25, 21, 18, 16]",12,61,24.83,9.12255994773397,0.09411919999999997
10,0.8,0.7,0.9,0.02,"[36, 49, 53, 18, 41, 29, 22, 25, 50, -8, 60, -79, 38, 52, 2, -123, 34, 44, 20, 2, -10, 9, -10, 50, 34, 55, -10, -101, 30, -83, 39, 68, 2, 15, 28, -48, -19, -37, 18, 19, 3, 26, 37, 5, 29, -71, -18, -2, 58, -307, -18, 24, -38, 24, 34, -80, -138, 58, 7, 45, 42, 36, 38, 30, -6, -4, 25, 15, 21, 69, 20, 37, 43, 56, 16, 29, 51, 28, -14, -125, 52, -39, 15, 48, 39, 49, 11, 33, 16, 45, 52, -10, -25, 5, 43, 51, 7, 56, -17, 55]",-307,69,9.85,52.9966744239674,"[20, 17, 15, 19, 17, 17, 20, 20, 15, 22, 13, 40, 19, 15, 22, 42, 20, 18, 22, 25, 31, 26, 27, 15, 18, 12, 30, 40, 14, 38, 17, 13, 23, 22, 21, 30, 28, 29, 21, 22, 26, 19, 16, 21, 17, 30, 31, 26, 11, 77, 27, 23, 29, 21, 15, 37, 42, 12, 21, 17, 18, 17, 17, 18, 28, 22, 19, 21, 22, 13, 24, 15, 16, 17, 23, 19, 16, 20, 31, 45, 11, 26, 21, 14, 16, 13, 24, 21, 23, 14, 14, 25, 28, 25, 19, 18, 24, 16, 27, 16]",11,77,22.29,9.064540804696065,0.09411919999999997
10,0.8,0.7,0.9,0.02,"[-34, 61, 1, -26, 42, 31, 37, 36, 57, -3, 2, -17, 33, 25, 37, 26, 34, 61, -5, 50, 24, -4, 41, -1, 44, 17, 5, 61, 39, 49, -4, -3, 25, 28, 13, -4, 18, 32, 14, -1, -43, 34, 12, 1, 35, 51, 45, -15, 40, 26, 44, 41, 17, 5, 36, 33, 40, 36, 43, -26, 4, 59, 41, 14, 22, -25, 52, -32, 48, 54, -21, 23, 57, 42, 38, 18, 32, 18, 64, 22, 16, -37, 63, 39, 44, 21, -22, 23, 49, 50, 42, 32, 6, 21, 7, 47, 54, -6, 52, 47]",-43,64,23.74,25.645904156414527,"[30, 14, 29, 29, 21, 20, 20, 16, 12, 23, 22, 25, 17, 18, 16, 18, 17, 15, 20, 15, 17, 25, 17, 27, 15, 22, 27, 12, 16, 16, 25, 26, 18, 21, 20, 25, 19, 20, 21, 21, 34, 19, 25, 24, 20, 15, 17, 27, 17, 22, 17, 15, 25, 22, 17, 21, 15, 14, 17, 27, 24, 13, 19, 22, 21, 35, 16, 34, 14, 13, 26, 17, 14, 17, 18, 21, 19, 21, 13, 21, 18, 36, 13, 20, 16, 20, 28, 17, 18, 20, 17, 17, 22, 24, 26, 17, 15, 22, 18, 15]",12,36,20.14,5.1730455246402,0.09411919999999997
10,0.8,0.7,0.9,0.02,"[17, 34, 63, 33, 41, 44, 56, 61, 22, -82, 36, 52, 41, 35, 36, 26, 54, 49, 60, 14, 60, 10, 10, 50, 49, 54, 38, 46, 25, 46, 31, 0, -1, 27, 43, 39, 39, 30, 48, 16, 43, 57, -9, 37, 29, 49, 42, 35, 4, 53, -33, 50, 13, 48, 33, 45, -11, 22, 46, 51, 32, 31, 47, 2, 33, 64, -2, 43, 8, 35, 74, 1, 46, 46, 41, 5, -49, 60, 47, 40, -5, 17, 9, 44, 23, 62, 24, 47, 50, -3, 48, 53, 46, 23, 39, 45, 34, 6, 16, 51]",-82,74,31.89,24.421668657157724,"[20, 19, 16, 19, 19, 18, 15, 16, 18, 34, 18, 17, 17, 24, 17, 19, 13, 18, 14, 21, 12, 21, 25, 16, 13, 18, 18, 15, 20, 18, 19, 26, 27, 19, 16, 20, 18, 21, 13, 22, 16, 16, 27, 18, 22, 14, 18, 19, 23, 18, 29, 16, 24, 14, 17, 19, 29, 24, 18, 14, 21, 19, 14, 25, 21, 12, 22, 16, 26, 17, 11, 23, 20, 19, 19, 21, 30, 15, 18, 15, 25, 21, 21, 16, 19, 12, 21, 17, 17, 21, 15, 14, 17, 20, 15, 15, 18, 20, 21, 17]",11,34,18.9,4.2130748865881795,0.09411919999999997
10,0.8,0.7,0.9,0.02,"[58, 77, 0, 51, 6, 51, 23, 61, 64, 51, 57, 40, 33, 42, 39, 58, 45, 45, -4, 35, 64, 39, 39, 29, 8, -32, 60, 58, -4, 41, 56, 40, -10, 1, 61, 23, 57, 5, -5, 32, 47, -17, 48, 45, 25, 73, 20, 79, 22, 1, 58, 37, 62, 39, 25, 58, 35, 4, 45, 48, 67, 39, 46, 25, 56, 26, 4, 60, 22, 24, 51, 30, 59, 35, 46, 9, 52, 44, 47, 56, 38, 34, 45, 47, 23, 34, 35, 27, 51, 7, 35, -61, 47, 55, 20, 14, 29, 74, 36, 19]",-61,79,35.55,23.912078537843588,"[16, 12, 27, 16, 20, 15, 23, 13, 12, 20, 15, 18, 19, 16, 15, 11, 15, 17, 22, 17, 12, 19, 18, 16, 23, 28, 14, 11, 27, 20, 11, 18, 25, 26, 15, 19, 12, 24, 27, 21, 18, 28, 18, 17, 24, 11, 20, 10, 19, 22, 11, 17, 12, 21, 20, 15, 18, 23, 18, 14, 12, 19, 17, 20, 15, 20, 20, 12, 22, 16, 15, 24, 16, 20, 14, 23, 13, 18, 15, 15, 19, 19, 14, 18, 22, 20, 18, 21, 17, 25, 21, 40, 16, 15, 22, 25, 16, 10, 17, 21]",10,40,18.23,4.888466017065068,0.09411919999999997
10,0.8,0.7,0.9,0.02,"[23, -14, -14, 12, 62, 70, 13, 46, 49, -15, 36, 37, 58, 48, 53, 63, 33, 70, 31, 33, 51, 28, 52, -10, 42, 36, 0, 35, 28, 47, 2, 72, 56, 49, 32, 7, 3, 52, 17, 53, 51, 41, 30, 37, 38, 49, 24, 24, 54, 2, 35, 44, 16, 65, 32, 38, 35, 48, -2, 31, 19, 13, 51, 13, 22, 32, 39, 41, 43, 38, 20, 3, 24, 10, 31, 33, 36, 60, 46, 17, 23, 55, 49, 47, 25, 60, 42, -38, 11, 43, 52, 36, 60, 28, 49, 55, 54, 56, 46, 14]",-38,72,33.96,21.016621993079667,"[24, 31, 25, 22, 12, 14, 20, 16, 16, 28, 21, 20, 14, 19, 15, 16, 19, 14, 19, 17, 18, 21, 14, 25, 17, 24, 25, 20, 24, 16, 25, 10, 13, 17, 20, 25, 27, 17, 24, 19, 15, 18, 22, 14, 18, 13, 21, 19, 16, 24, 16, 16, 24, 12, 17, 18, 18, 16, 30, 24, 20, 20, 15, 21, 24, 18, 20, 16, 19, 16, 21, 22, 19, 20, 18, 20, 22, 12, 15, 24, 21, 15, 13, 18, 19, 15, 20, 35, 25, 15, 12, 19, 12, 22, 15, 14, 15, 15, 15, 21]",10,35,18.92,4.546823066713725,0.09411919999999997
10,0.8,0.7,0.9,0.02,"[4, -25, 16, 44, 58, 40, 49, 50, 55, 54, 31, 27, 36, 38, 50, -38, -3, -12, 54, 56, 35, 24, 34, 45, 38, 15, 42, 31, 36, 30, 28, 19, 69, 35, 20, -13, 16, 45, 55, -6, 39, 11, 26, 53, 40, -22, 6, 57, 59, 9, -10, 39, 38, 24, 33, 21, 53, 47, 19, 2, 11, 35, 6, 39, 37, 50, 40, 17, 37, -11, -9, 41, 34, 34, 21, 14, 61, 20, 5, 30, 36, 19, 15, 49, 56, 38, 33, 53, 33, 38, 50, 15, 29, 64, 56, 20, -28, 32, 28, 57]",-38,69,29.31,22.085603908428677,"[23, 32, 26, 18, 15, 17, 16, 15, 15, 18, 20, 19, 17, 21, 15, 31, 25, 26, 13, 15, 20, 19, 18, 19, 18, 27, 16, 19, 17, 17, 21, 19, 13, 17, 24, 30, 18, 18, 19, 29, 18, 23, 20, 16, 17, 29, 24, 20, 15, 20, 25, 16, 20, 24, 16, 26, 11, 17, 23, 22, 22, 20, 24, 16, 19, 17, 14, 20, 19, 23, 26, 19, 16, 20, 18, 23, 13, 22, 26, 16, 17, 23, 24, 14, 15, 18, 17, 18, 19, 18, 17, 26, 21, 13, 14, 20, 34, 22, 19, 12]",11,34,19.71,4.570109407880735,0.09411919999999997
