env_size,epsilon,decay,gamma,alpha,all_rewards,min_reward,max_reward,mean_reward,var_reward,all_turns_elapsed,min_turns_elapsed,max_turns_elapsed,mean_turns_elapsed,var_turns_elapsed,mean_ending_epsilon
10,0.6,0.7,0.8,0.03,"[-1418, -5284, -6043, -309, -1566, -415, -307, -1486, -211, -198, -24, -982, -92, -284, -154, -84, -1082, -428, -79, -17, -110, -622, -875, -581, -374, -12, -61, -1474, -174, -30, -113, -4, -148, 35, 11, -604, -168, 19, -840, -396, -936, 19, -1621, -130, -548, -39, -6, -85, -304, -144, -682, 56, 15, -176, -90, -8, 19, -427, -27, -51, 30, 3, -322, -258, -649, -111, -483, -37, -9, -16, -574, -243, -499, -63, -68, -10, 60, -49, -140, -271, -483, -25, 66, -1458, -44, -176, -141, 53, -145, 27, 27, -23, -52, 30, -61, -9, -101, 47, -207, 50]",-6043,66,-384.83,854.7661791975628,"[327, 1154, 1334, 90, 367, 110, 85, 335, 62, 62, 27, 216, 43, 83, 54, 35, 235, 115, 39, 23, 46, 142, 186, 144, 101, 27, 39, 321, 54, 33, 56, 20, 53, 17, 29, 163, 58, 20, 192, 106, 208, 18, 383, 53, 133, 31, 29, 39, 83, 57, 179, 12, 19, 57, 52, 25, 18, 103, 30, 34, 20, 22, 77, 70, 156, 45, 131, 30, 25, 25, 156, 75, 132, 42, 36, 33, 13, 33, 56, 85, 124, 30, 12, 340, 40, 57, 56, 13, 53, 17, 20, 29, 38, 24, 43, 22, 46, 16, 75, 16]",12,1334,104.99,183.45912324002862,0.07058940000000001
10,0.6,0.7,0.8,0.03,"[63, -248, -620, -221, -175, -60, -67, -330, -238, 58, -1134, -47, -1043, -27, -863, 56, -198, -229, 22, -290, -82, 34, 5, -12, -111, 25, 2, 14, -107, -103, -144, -118, -80, 14, 5, -56, -33, 42, -90, -152, -44, 16, 62, 35, 47, -204, -37, -372, 68, 34, 27, 64, -54, -474, -340, -7, 29, 15, 50, 75, -30, 28, 45, -305, 17, 10, 54, 17, 58, 1, 43, 50, 45, -15, 34, 41, 10, 60, 35, 56, 76, 51, -66, -55, 49, 47, 20, 59, -27, 53, 25, 63, 50, 55, 11, -121, 40, -8, 32, 31]",-1134,76,-69.09,209.35568275067197,"[13, 87, 153, 75, 70, 32, 47, 100, 82, 13, 251, 36, 229, 33, 215, 12, 57, 78, 19, 112, 51, 18, 25, 27, 50, 23, 29, 22, 47, 52, 54, 57, 44, 22, 27, 42, 33, 17, 41, 52, 36, 18, 14, 18, 17, 76, 34, 111, 10, 18, 19, 11, 40, 153, 105, 28, 20, 21, 13, 10, 32, 21, 17, 101, 22, 19, 12, 22, 15, 27, 16, 16, 13, 32, 18, 19, 21, 13, 20, 15, 12, 15, 40, 41, 15, 14, 19, 11, 27, 15, 20, 18, 15, 13, 17, 57, 16, 24, 20, 17]",10,251,41.16,44.655508058916986,0.07058940000000001
10,0.6,0.7,0.8,0.03,"[54, -108, -54, 63, -634, -62, -153, 67, -74, -74, -7, 4, -11, -10, 77, 25, 26, 30, 5, 34, 39, 12, 10, 46, -663, 37, -62, 49, -76, -39, 46, 30, 48, -78, -61, -181, 13, -14, -1, 15, 39, 29, 8, 28, 66, -33, 54, 68, 75, 55, 54, 53, 15, 45, 55, 50, 66, 71, 20, 49, 58, 28, 55, 18, 56, -12, 47, -132, 18, 11, 60, 17, 56, 9, -21, 22, 33, 56, 25, 37, 44, -61, -64, 19, 56, 49, 51, 50, 36, 64, 58, 67, 71, 50, 16, 61, 2, 43, 17, 5]",-663,77,3.1,106.06219873263046,"[14, 46, 38, 13, 175, 39, 47, 11, 41, 42, 24, 21, 29, 24, 11, 18, 23, 17, 28, 16, 14, 23, 26, 15, 173, 19, 34, 11, 47, 38, 14, 22, 15, 48, 39, 56, 18, 23, 22, 21, 17, 17, 25, 19, 12, 31, 15, 12, 10, 13, 11, 13, 19, 20, 18, 14, 14, 12, 20, 16, 12, 18, 10, 21, 15, 31, 17, 67, 22, 23, 13, 20, 15, 23, 27, 22, 20, 14, 22, 17, 15, 39, 33, 18, 17, 16, 15, 15, 15, 11, 17, 11, 9, 18, 18, 12, 29, 14, 22, 21]",9,175,24.77,23.922313851297908,0.07058940000000001
10,0.6,0.7,0.8,0.03,"[61, 14, -33, 32, 30, -15, -12, 49, 73, 64, 35, 40, 43, 49, 50, 31, 33, 48, -61, 68, -7, 57, 31, 49, 67, 0, 17, 29, 29, -2, 48, 58, 70, 71, 57, 49, 39, 26, 37, 26, 4, -164, 6, 27, 75, 50, 70, -360, -184, 4, 40, 43, 42, -39, 15, 24, 27, -5, 50, -162, 38, 30, 50, 81, -59, -18, -39, 38, 60, 54, 75, 32, -6, 46, 28, -23, 47, -58, -30, -74, 70, -79, -34, 31, 57, 59, 54, -112, 47, -21, -14, 54, -25, 70, -43, -57, 39, 42, -9, -11]",-360,81,13.03,63.743776951165984,"[12, 23, 29, 19, 22, 24, 31, 15, 10, 11, 16, 17, 14, 20, 16, 18, 15, 12, 36, 12, 27, 14, 16, 14, 11, 28, 23, 19, 20, 24, 13, 16, 11, 12, 14, 15, 18, 16, 21, 21, 28, 63, 24, 15, 10, 13, 10, 100, 62, 27, 16, 14, 17, 36, 24, 20, 19, 25, 13, 70, 19, 15, 13, 9, 37, 30, 37, 14, 13, 17, 10, 17, 24, 18, 18, 33, 14, 43, 32, 47, 10, 45, 30, 19, 11, 12, 15, 49, 15, 28, 27, 15, 32, 10, 46, 41, 14, 19, 24, 31]",9,100,22.84,14.266548286113217,0.07058940000000001
10,0.6,0.7,0.8,0.03,"[6, 67, 76, 44, -144, 52, 31, -10, 38, 24, -32, 49, 5, -9, 26, -262, 60, 1, 57, 30, -29, -16, 26, -83, 15, 46, 56, 44, 18, -3, -22, -1, 62, 61, 21, 69, 59, -69, 16, 59, 32, 32, -26, 29, -137, 36, 19, -99, 58, 22, 61, 14, 19, 32, 34, 70, 27, 26, 72, 24, 37, -57, 32, 16, 52, 63, 36, 2, 55, 20, 34, 56, 34, 43, 42, 19, 34, 50, 29, 33, 53, -8, -14, 22, 65, 7, 53, 64, 40, 68, 58, 31, 47, 29, 24, 43, 36, 56, 43, -11]",-262,76,21.19,49.16516958172727,"[24, 11, 9, 16, 66, 14, 22, 28, 16, 23, 42, 15, 21, 29, 18, 90, 14, 21, 14, 22, 37, 29, 15, 42, 20, 16, 16, 17, 21, 29, 38, 27, 11, 12, 19, 11, 12, 44, 22, 15, 21, 20, 34, 15, 70, 18, 18, 43, 14, 19, 17, 22, 23, 19, 17, 13, 23, 19, 11, 19, 19, 32, 19, 24, 19, 18, 20, 21, 15, 23, 20, 12, 24, 18, 17, 23, 19, 15, 19, 20, 18, 28, 31, 20, 13, 22, 17, 11, 19, 12, 13, 20, 19, 19, 23, 18, 17, 12, 17, 30]",9,90,21.99,11.9870722030027,0.07058940000000001
10,0.6,0.7,0.8,0.03,"[49, 45, -4, 34, 71, 24, 43, 41, 26, 36, 50, 52, 41, 4, 48, 43, 62, 50, 32, 32, 74, 12, 26, 25, 63, 38, 74, -39, 18, 37, 68, 52, 50, 74, 20, 38, 24, 12, 19, 9, 41, -14, 81, 26, 40, 38, -9, 8, -10, 60, 37, 56, 19, 45, 63, 38, 52, 34, 46, 4, 28, 33, -18, 12, 68, 22, 50, -58, 34, 18, 19, 24, 39, 75, -46, 59, 37, 43, 47, 52, 19, 45, 72, 47, 47, 8, 42, 64, 20, -1, 51, 20, 13, 62, 24, 49, 36, 48, 47, 52]",-58,81,34.31,25.59284861050055,"[14, 14, 27, 16, 12, 23, 16, 17, 21, 17, 13, 16, 20, 27, 16, 18, 14, 17, 19, 18, 11, 16, 18, 22, 10, 18, 11, 32, 22, 16, 10, 14, 14, 11, 25, 21, 23, 23, 24, 27, 16, 26, 9, 19, 19, 16, 23, 28, 27, 13, 19, 12, 20, 15, 12, 22, 16, 20, 17, 28, 20, 17, 26, 22, 13, 23, 15, 33, 20, 17, 22, 20, 17, 10, 37, 16, 19, 18, 17, 14, 23, 13, 11, 15, 14, 22, 18, 11, 20, 27, 16, 23, 23, 11, 21, 16, 19, 13, 19, 20]",9,37,18.51,5.41386183791201,0.07058940000000001
10,0.6,0.7,0.8,0.03,"[9, 80, 65, 23, 65, 68, 55, -24, 31, 17, 40, 0, 6, 62, 27, 36, 0, 31, 34, 8, 15, 28, 64, 0, 55, 59, 29, 31, 68, 43, 63, 69, 39, 2, 46, 49, 50, 23, 45, 55, 39, 50, 11, 44, 12, 58, 58, 2, 25, 49, 0, 34, 7, 6, 30, 62, 51, 20, 38, 67, 50, 10, 53, 6, 14, 70, 11, 50, 45, 31, 16, 24, 70, 13, 22, 3, 33, 55, 29, 35, 73, 58, 64, 54, 32, 12, 25, 60, 4, 29, 64, 26, 24, 47, 48, 69, 51, 51, -34, 36]",-34,80,35.62,23.30913125794267,"[27, 10, 10, 21, 10, 13, 13, 31, 20, 24, 20, 22, 23, 11, 18, 21, 20, 15, 16, 21, 23, 23, 11, 26, 14, 11, 20, 18, 10, 17, 13, 11, 15, 27, 17, 17, 15, 22, 13, 15, 23, 19, 17, 17, 24, 16, 13, 26, 21, 16, 24, 20, 22, 22, 18, 14, 13, 21, 19, 11, 13, 21, 13, 23, 23, 10, 26, 16, 15, 18, 25, 21, 10, 24, 22, 28, 19, 17, 23, 18, 10, 12, 14, 11, 16, 27, 18, 15, 24, 18, 11, 24, 20, 15, 19, 11, 17, 15, 31, 20]",10,31,18.13,5.2051032650659295,0.07058940000000001
10,0.6,0.7,0.8,0.03,"[37, 26, 27, 49, 44, -40, 38, 44, 33, 58, 34, 51, -16, 55, 30, 51, 0, 9, 23, 36, 41, 14, 42, -2, 52, 14, 17, 4, 57, 28, 42, -3, 6, 2, 79, 26, 42, 31, 35, -21, 26, 23, 38, 33, 15, 9, -28, 56, 62, 36, 51, 22, 53, 19, 58, 51, 52, 62, 61, 40, -39, -6, 43, 28, 69, 51, 43, 44, 74, 53, 65, 20, 57, 53, 52, 19, 41, 51, 21, 61, 16, 39, 57, 67, 70, 41, 12, 7, 69, 29, -7, -28, 29, 59, 44, 17, 5, 45, 59, 71]",-40,79,33.35,25.42061171569245,"[19, 19, 18, 17, 17, 30, 17, 15, 18, 11, 19, 14, 28, 13, 18, 17, 23, 23, 18, 22, 15, 24, 19, 24, 16, 21, 18, 21, 14, 19, 14, 23, 25, 27, 11, 20, 14, 17, 18, 27, 20, 25, 18, 21, 20, 22, 30, 16, 12, 19, 15, 23, 13, 22, 13, 17, 13, 11, 12, 19, 34, 23, 12, 17, 11, 12, 16, 17, 11, 15, 13, 22, 14, 18, 16, 21, 16, 17, 24, 12, 23, 20, 14, 14, 13, 15, 27, 27, 11, 23, 25, 32, 20, 11, 17, 22, 25, 19, 16, 12]",11,34,18.51,5.158478457840063,0.07058940000000001
10,0.6,0.7,0.8,0.03,"[28, 48, 25, 25, 75, 29, 59, 42, 20, 47, 36, -1, 41, 35, 54, 53, 51, 41, 54, 48, 36, 28, 30, 56, 33, 37, 44, 49, 22, 50, 74, 43, 49, 40, 41, 29, 53, -9, 42, -7, 58, 50, 6, 5, -42, 48, 30, 56, 37, 27, 46, 50, 25, 18, 28, 67, 64, 50, 30, 11, 12, 68, 64, 21, 17, 46, 11, 60, 51, 11, 45, 38, 36, 42, 75, 29, 74, 37, 48, 45, 17, 19, 14, 35, 50, 2, -2, 34, 27, 0, 47, 33, 76, 50, -24, 75, 66, 61, 61, 42]",-42,76,37.27,21.984928928700228,"[18, 18, 18, 20, 10, 20, 11, 21, 20, 19, 21, 27, 18, 22, 17, 13, 15, 19, 17, 13, 15, 22, 19, 16, 18, 16, 17, 15, 23, 19, 11, 14, 15, 17, 17, 18, 13, 31, 15, 28, 13, 14, 24, 23, 33, 16, 17, 17, 16, 18, 18, 15, 23, 22, 19, 11, 11, 13, 16, 23, 19, 13, 12, 20, 19, 16, 24, 14, 17, 23, 15, 21, 16, 20, 10, 20, 11, 19, 18, 14, 23, 23, 23, 19, 18, 26, 24, 21, 20, 23, 14, 16, 12, 14, 35, 10, 12, 12, 16, 20]",10,35,18.0,4.8166378315169185,0.07058940000000001
10,0.6,0.7,0.8,0.03,"[51, 36, 53, 56, 42, 54, 54, 60, 38, 55, 68, 20, 12, 59, 45, -9, 57, 21, 61, 55, 22, 28, 23, 68, 63, 45, 57, -1, 44, -6, 57, 24, -9, 15, 45, 60, 51, 33, 22, 31, -21, 29, 60, 31, -28, 8, 31, 51, 55, 77, 9, 61, 24, 69, 75, 10, 66, 46, 47, 60, 6, 10, 31, 52, 57, -11, 43, 3, -33, 5, 20, 9, 29, 25, 68, -74, 21, 25, 43, 9, 45, 74, 79, 56, 61, 31, 40, 41, 68, 53, 32, 11, 16, 23, 47, -2, 45, 61, 51, 37]",-74,79,35.27,26.9257701839706,"[17, 20, 16, 12, 16, 15, 15, 13, 18, 13, 12, 22, 20, 12, 13, 31, 14, 19, 12, 19, 20, 21, 24, 10, 11, 16, 14, 28, 19, 27, 11, 20, 28, 23, 13, 13, 15, 22, 19, 17, 28, 14, 10, 15, 27, 26, 21, 15, 13, 11, 23, 12, 20, 11, 10, 22, 12, 18, 14, 13, 24, 22, 19, 14, 12, 27, 16, 25, 31, 22, 21, 22, 20, 21, 13, 36, 23, 21, 13, 22, 16, 11, 11, 17, 12, 20, 14, 15, 12, 15, 16, 23, 19, 25, 16, 29, 13, 12, 18, 17]",10,36,17.9,5.600892785976178,0.07058940000000001
