env_size,epsilon,decay,gamma,alpha,all_rewards,min_reward,max_reward,mean_reward,var_reward,all_turns_elapsed,min_turns_elapsed,max_turns_elapsed,mean_turns_elapsed,var_turns_elapsed,mean_ending_epsilon
10,0.6,0.8,0.7,0.01,"[-955, -433, -4081, -2996, -730, -344, -191, -748, -7921, -1795, -658, -1981, -1109, -4094, -966, -1587, -472, -1621, -1019, -212, -236, -1416, -5443, -1649, -81, -4067, -964, -197, -1101, -5435, -632, -514, -657, -411, -791, -1003, -434, -38, -1055, -935, -3780, -585, -145, -855, -2916, -1054, -674, -70, -33, -675, -299, -789, -181, -1895, -61, -130, 34, -1394, -288, -1175, -22, -2269, -440, -394, 3, -16, -111, -4070, -203, -810, -2396, -2358, -153, -3216, -275, -789, -317, -302, -95, -93, -122, -426, 50, -16, -233, -614, -239, -2530, -134, -372, -151, -401, -42, -377, 18, -132, -65, -118, -1510, -203]",-7921,50,-1038.8,1387.3123945240307,"[251, 122, 912, 657, 178, 98, 69, 187, 1693, 423, 159, 456, 252, 904, 240, 396, 135, 373, 234, 60, 72, 317, 1249, 363, 41, 939, 241, 74, 227, 1208, 165, 140, 168, 124, 200, 240, 124, 40, 253, 217, 839, 150, 59, 194, 687, 240, 158, 49, 29, 180, 86, 198, 62, 427, 41, 58, 17, 319, 87, 275, 32, 497, 111, 119, 21, 29, 47, 900, 79, 202, 560, 519, 68, 762, 86, 187, 96, 91, 48, 41, 49, 121, 15, 24, 76, 168, 75, 601, 58, 103, 58, 100, 35, 122, 22, 56, 45, 55, 367, 68]",15,1693,250.69,300.9365944846189,0.08053063680000004
10,0.6,0.8,0.7,0.01,"[-187, -1014, -157, -190, -1806, -643, 64, -1156, -184, -178, -561, -96, -714, -616, -287, -70, -45, -549, -98, -77, -236, -680, 19, -294, -18, 28, 52, 59, 24, 41, -61, 48, -174, -60, -41, -791, -27, 46, 23, 32, 15, -100, -2068, -310, -712, 50, -679, -1683, -6, -231, 9, -50, -23, 32, -1, -230, -16, -383, -68, -1708, -614, -71, -4, -488, -101, 57, -53, -70, 25, -69, 39, -1633, 36, -904, 16, 15, -160, -18, -224, -1045, -9, -110, 22, 40, -180, -530, 59, -234, 59, -1560, -278, 22, 40, 43, 16, -1232, -209, -148, -1426, -176]",-2068,64,-297.93,484.2905998468275,"[69, 253, 60, 60, 425, 163, 12, 283, 64, 65, 149, 47, 192, 172, 104, 32, 36, 164, 43, 40, 69, 202, 25, 89, 31, 20, 16, 13, 25, 17, 43, 16, 75, 45, 29, 224, 25, 15, 22, 23, 24, 46, 522, 95, 204, 15, 184, 410, 31, 93, 29, 39, 30, 18, 20, 91, 21, 109, 46, 418, 171, 39, 27, 126, 35, 14, 31, 48, 18, 36, 13, 401, 18, 231, 20, 17, 54, 30, 71, 263, 27, 49, 22, 20, 92, 155, 15, 95, 13, 371, 93, 21, 15, 17, 21, 303, 76, 51, 329, 74]",12,522,94.24,110.94936863272363,0.08053063680000004
10,0.6,0.8,0.7,0.01,"[46, -244, -109, -545, -129, 31, -2450, 31, 36, 45, -323, -739, 24, -13, 1, -26, 42, 2, 49, -60, -8, 41, 55, 57, 2, 33, 41, 23, 10, 55, 38, 29, 44, 54, 14, 38, 29, 6, -821, -46, 9, 47, -113, -75, 28, 59, 9, -524, -1194, -284, -33, 44, -3, -19, -60, -151, -315, -140, 5, 12, 29, 65, -13, -51, 2, 11, 7, -4, -95, -88, -189, 53, 24, 61, -17, 55, -485, 20, 29, -14, -17, 25, 38, -1404, 15, -230, 35, 21, -56, -3, 22, -150, -19, -8, -35, -601, -293, 60, -43, 57]",-2450,65,-105.21,337.9660425249851,"[15, 89, 54, 155, 51, 17, 597, 19, 18, 16, 98, 206, 21, 27, 24, 32, 19, 26, 17, 52, 34, 17, 13, 13, 24, 17, 17, 21, 21, 12, 17, 21, 16, 13, 17, 18, 21, 22, 195, 38, 24, 17, 47, 37, 21, 13, 20, 131, 288, 82, 28, 18, 31, 23, 37, 52, 85, 68, 20, 31, 17, 12, 25, 40, 22, 28, 24, 22, 41, 54, 78, 14, 21, 12, 32, 15, 150, 19, 24, 29, 33, 21, 19, 380, 25, 77, 17, 22, 31, 33, 22, 69, 30, 24, 41, 155, 101, 12, 38, 15]",12,597,50.37,78.79246854871347,0.08053063680000004
10,0.6,0.8,0.7,0.01,"[-180, 62, 48, -51, 17, -5, -70, 38, -396, 8, -173, 26, -11, -566, -15, 30, 12, 24, -935, -269, 25, 25, -25, 34, 23, -297, 69, -268, -84, -26, 48, 7, -93, -13, 76, -5, -38, -12, -102, 28, -4, -26, -37, 47, -34, -15, 42, 34, 2, 58, 52, 70, -14, 55, -101, -357, -214, -232, -145, -53, -100, -38, -150, -81, 9, 34, -1118, 68, 7, -82, 16, 35, -1516, -166, -345, -38, -52, -81, -8, 43, 0, 45, -11, 41, 33, 9, 17, -30, -30, 7, 55, -12, 48, -62, 31, 52, -2, 36, 51, -33]",-1516,76,-72.24,229.3283724269633,"[70, 11, 15, 35, 24, 28, 51, 14, 98, 22, 64, 23, 27, 151, 29, 18, 22, 20, 269, 79, 19, 17, 28, 20, 19, 110, 10, 98, 43, 30, 16, 22, 47, 35, 12, 33, 30, 28, 50, 19, 26, 23, 40, 16, 34, 24, 16, 18, 28, 14, 15, 12, 28, 14, 54, 120, 69, 81, 59, 41, 55, 42, 68, 46, 20, 18, 289, 11, 23, 47, 25, 18, 383, 76, 102, 34, 30, 37, 21, 16, 26, 17, 26, 18, 19, 23, 21, 31, 28, 21, 13, 36, 16, 40, 20, 14, 22, 18, 14, 38]",10,383,43.1,54.8072075552112,0.08053063680000004
10,0.6,0.8,0.7,0.01,"[-843, -41, 5, -4, 39, 28, 18, 52, -16, 52, -98, 12, 12, -29, 60, 22, 46, 57, -98, 30, -98, 66, 2, 5, 39, 43, -183, -79, 55, 9, 17, 66, 25, 51, 11, 33, 23, 30, 50, 25, 51, 51, 58, -252, -27, -40, 40, 48, 40, 47, -55, 15, 57, -96, -48, 50, 48, -74, 19, 51, 36, -29, 38, -64, -6, 53, -105, 60, -45, -15, 14, 24, -36, -18, 30, 25, 41, 67, 68, 27, -1, 29, -7, 44, 49, -71, -17, 3, -24, -66, 74, -36, -1, 60, 50, 53, 46, -83, 19, 28]",-843,74,-2.09,101.10807039994383,"[220, 33, 25, 31, 18, 16, 20, 14, 27, 14, 55, 23, 22, 39, 12, 20, 16, 15, 50, 20, 51, 11, 22, 27, 17, 21, 56, 37, 12, 22, 22, 13, 20, 15, 18, 19, 21, 19, 15, 21, 14, 13, 14, 80, 38, 32, 21, 13, 17, 18, 49, 27, 16, 49, 47, 15, 16, 46, 19, 16, 17, 29, 16, 35, 30, 14, 57, 13, 41, 32, 21, 17, 32, 37, 20, 20, 13, 11, 10, 19, 23, 15, 25, 17, 16, 34, 27, 23, 25, 41, 10, 40, 22, 16, 15, 18, 17, 45, 19, 17]",10,220,26.58,23.281400301528258,0.08053063680000004
10,0.6,0.8,0.7,0.01,"[-273, 19, -13, -108, 30, 23, 41, 21, -79, 2, -108, 42, -153, 40, 61, 35, -361, 11, 7, 54, 15, 48, 30, -10, -106, -111, 21, -7, -331, 30, -13, 51, 51, -201, 25, -75, 25, -326, -97, 23, 17, 44, 32, 53, 47, 76, 49, 40, -432, 26, -89, 16, 28, -17, -92, 28, -14, 51, -140, -60, -60, 55, -115, 18, 10, -148, 14, -6, 61, -14, 50, -7, 59, 67, 38, 59, 44, 63, 68, 13, 45, 55, -21, 27, 48, 43, 59, 23, -130, -80, 20, 44, -8, 38, 49, 57, 34, -102, -2, 38]",-432,76,-14.98,96.96700263491701,"[79, 21, 24, 44, 24, 20, 16, 22, 47, 36, 63, 16, 71, 16, 14, 19, 135, 20, 22, 13, 23, 15, 18, 23, 61, 57, 23, 28, 110, 17, 31, 15, 13, 69, 22, 40, 16, 86, 48, 24, 25, 16, 17, 14, 15, 8, 16, 18, 122, 17, 55, 18, 19, 25, 59, 19, 38, 18, 54, 48, 45, 16, 51, 31, 23, 59, 24, 30, 15, 28, 15, 30, 13, 11, 15, 15, 17, 11, 11, 23, 16, 13, 29, 19, 15, 16, 15, 20, 44, 32, 24, 13, 30, 16, 15, 16, 16, 58, 24, 18]",8,135,30.14,23.31781293346355,0.08053063680000004
10,0.6,0.8,0.7,0.01,"[37, 17, -29, 13, 23, 62, 14, 38, 32, 42, 14, 11, 36, 48, 0, 27, 23, 55, 55, 8, 22, 54, -43, -21, 58, 32, -57, 42, -14, 0, 41, 27, -183, 39, 26, 48, 63, 46, 56, 60, 30, -34, 39, -7, 30, 72, -2, 49, 9, 48, 27, 20, 46, 50, 47, 7, 44, 39, 43, 49, 28, 2, 26, 30, 13, 45, 52, 2, 44, 46, 61, 60, 32, -98, 56, 55, 56, 49, 35, 17, -15, 42, 26, 31, -57, 33, -51, -173, 33, 50, 25, 67, 38, 38, 19, -25, -103, 70, -9, -6]",-183,72,20.72,43.556877757708946,"[16, 21, 38, 20, 20, 14, 20, 18, 19, 21, 24, 24, 15, 16, 23, 22, 22, 17, 16, 21, 21, 19, 28, 36, 13, 18, 41, 18, 29, 25, 15, 16, 68, 19, 20, 16, 12, 16, 15, 12, 20, 27, 20, 27, 20, 12, 26, 15, 22, 14, 19, 19, 19, 15, 16, 25, 18, 18, 18, 15, 18, 27, 20, 21, 19, 16, 12, 25, 20, 13, 14, 15, 24, 53, 16, 16, 14, 16, 19, 25, 33, 13, 18, 20, 42, 18, 45, 70, 18, 15, 26, 10, 17, 17, 19, 27, 48, 12, 30, 24]",10,70,21.74,10.266080069822172,0.08053063680000004
10,0.6,0.8,0.7,0.01,"[-11, 51, -86, 56, 13, 10, 42, -11, 12, 50, 2, 32, 41, 17, 44, 65, -21, 50, -32, 15, -15, 1, 1, 53, 45, 26, 18, 55, 29, 41, 50, 34, 22, 37, -88, 44, 68, 5, 59, 32, -48, 31, 49, 54, -114, -109, 38, -127, 26, 56, 59, -101, 51, 55, 50, 58, -22, -136, -7, -60, -77, -77, 39, -175, 8, -404, 23, 36, 23, 24, -7, 6, -28, -45, -111, 45, 18, 42, 36, 59, 33, -224, 52, 36, 48, 25, 47, -6, 53, 51, 28, 40, 70, 46, 52, 71, 55, 53, -13, 26]",-404,71,6.37,69.99509339946623,"[27, 17, 48, 14, 20, 28, 18, 32, 27, 12, 31, 19, 20, 26, 16, 13, 28, 18, 33, 21, 31, 28, 28, 18, 17, 19, 20, 15, 22, 16, 17, 21, 21, 17, 45, 17, 11, 22, 13, 19, 36, 18, 16, 13, 66, 67, 17, 53, 22, 15, 14, 48, 15, 15, 17, 13, 34, 73, 26, 45, 47, 40, 15, 72, 32, 138, 20, 19, 22, 18, 32, 25, 28, 39, 55, 17, 24, 18, 15, 13, 19, 73, 18, 18, 15, 18, 15, 23, 15, 14, 18, 18, 12, 18, 13, 14, 12, 16, 26, 21]",11,138,25.93,18.081070211688242,0.08053063680000004
10,0.6,0.8,0.7,0.01,"[14, 48, 9, 42, 64, -7, 24, 54, 49, 5, 44, 33, 26, 6, 18, 54, 45, 65, 51, 69, 38, 39, 24, 33, 47, 26, 51, 62, 18, 59, 41, 29, 37, 23, 75, 11, 64, 23, 74, 45, 35, 51, 42, 35, -11, 5, 33, 61, 32, 36, -31, 69, 56, 53, 69, 41, 44, 57, 43, 38, 58, 41, 40, 48, 32, 63, 57, 57, 15, 18, 41, 55, 26, 51, 26, 40, 26, 26, 51, 25, 37, 38, 40, 28, 47, 54, 56, 44, 65, 55, 56, 52, 42, 41, 19, 69, 51, 63, 69, 55]",-31,75,40.67,19.38043085176385,"[23, 14, 23, 14, 13, 27, 16, 15, 15, 23, 19, 18, 18, 22, 19, 13, 13, 12, 16, 13, 18, 17, 19, 17, 15, 19, 15, 14, 23, 12, 18, 16, 18, 25, 12, 24, 13, 19, 10, 16, 17, 15, 16, 19, 29, 19, 21, 12, 17, 19, 29, 13, 12, 15, 13, 17, 19, 10, 15, 18, 15, 18, 19, 16, 16, 12, 16, 11, 26, 18, 16, 15, 19, 16, 17, 20, 16, 23, 15, 19, 17, 19, 18, 18, 14, 13, 11, 16, 15, 15, 13, 15, 17, 15, 21, 10, 15, 13, 13, 14]",10,29,16.76,3.9322258327822426,0.08053063680000004
10,0.6,0.8,0.7,0.01,"[8, 48, 73, 21, 36, 26, 58, 59, 53, 32, 58, 31, 26, 48, 25, 55, 39, 26, 22, 55, 42, -4, 48, 62, -17, 40, 45, 56, 19, 28, 60, 72, 42, 48, 57, 55, 40, 31, 54, 27, 64, 75, 51, 48, 27, 40, 37, 52, 3, 12, 46, 16, 29, 73, 47, 46, 8, 31, 16, 44, 45, 36, 26, 8, 62, 60, 63, 59, 12, 54, 28, 2, 66, 46, 39, 43, 46, -8, 64, 64, 38, 38, 45, 18, 51, 48, 52, 37, 77, 49, 6, 47, 60, 49, 36, 60, 44, 3, 48, 43]",-17,77,40.33,19.575522981519548,"[23, 16, 11, 19, 20, 19, 14, 13, 15, 18, 11, 18, 19, 16, 16, 12, 17, 21, 19, 14, 16, 22, 16, 12, 26, 21, 15, 16, 22, 21, 15, 13, 18, 20, 12, 14, 16, 16, 13, 21, 13, 12, 17, 14, 24, 18, 16, 16, 26, 24, 17, 18, 19, 11, 14, 17, 21, 19, 22, 15, 16, 17, 22, 20, 15, 14, 13, 15, 20, 14, 19, 26, 11, 18, 17, 18, 12, 26, 13, 13, 18, 17, 15, 24, 14, 16, 15, 19, 12, 18, 23, 14, 15, 15, 17, 12, 15, 26, 18, 16]",11,26,17.07,3.8085561568657487,0.08053063680000004
